Frequency (Hz)	Level (dB)
74.707031	-71.908257
75.439453	-71.787117
76.171875	-74.437813
76.904297	-76.630257
77.636719	-75.886856
78.369141	-75.289322
79.101563	-73.515221
79.833984	-71.697304
80.566406	-70.121727
81.298828	-72.341087
82.031250	-73.087341
82.763672	-73.395897
83.496094	-74.101334
84.228516	-74.100647
84.960938	-66.232071
85.693359	-57.872589
86.425781	-59.984341
87.158203	-69.713120
87.890625	-73.286171
88.623047	-72.491936
89.355469	-70.653481
90.087891	-70.574142
90.820313	-69.560074
91.552734	-67.243431
92.285156	-67.308266
93.017578	-68.869995
93.750000	-67.374977
94.482422	-66.760872
95.214844	-68.427689
95.947266	-66.706871
96.679688	-66.789703
97.412109	-68.592346
98.144531	-66.367348
98.876953	-67.240601
99.609375	-69.112167
100.341797	-70.891068
101.074219	-67.632027
101.806641	-63.392433
102.539063	-63.462975
103.271484	-65.072479
104.003906	-68.164459
104.736328	-66.480606
105.468750	-65.522232
106.201172	-63.864540
106.933594	-64.701546
107.666016	-67.422829
108.398438	-66.582764
109.130859	-64.648575
109.863281	-64.111435
110.595703	-66.055550
111.328125	-66.368889
112.060547	-65.254280
112.792969	-68.706978
113.525391	-68.304718
114.257813	-68.644638
114.990234	-68.457848
115.722656	-69.276009
116.455078	-69.195061
117.187500	-70.534721
117.919922	-70.888603
118.652344	-70.714439
119.384766	-55.877522
120.117188	-51.307293
120.849609	-58.399277
121.582031	-70.862312
122.314453	-72.569717
123.046875	-70.086967
123.779297	-70.184868
124.511719	-71.984932
125.244141	-73.730766
125.976563	-72.046272
126.708984	-73.497238
127.441406	-72.129372
128.173828	-64.941833
128.906250	-60.748840
129.638672	-65.628296
130.371094	-71.189827
131.103516	-65.221924
131.835938	-63.484600
132.568359	-67.665207
133.300781	-69.663559
134.033203	-70.234558
134.765625	-70.253319
135.498047	-73.025063
136.230469	-70.222542
136.962891	-63.041435
137.695313	-53.491699
138.427734	-52.211182
139.160156	-64.101768
139.892578	-68.426712
140.625000	-71.909149
141.357422	-69.568008
142.089844	-67.893959
142.822266	-67.215851
143.554688	-68.750313
144.287109	-69.494766
145.019531	-71.751610
145.751953	-70.207436
146.484375	-70.419838
147.216797	-71.026276
147.949219	-69.406990
148.681641	-68.595985
149.414063	-71.352264
150.146484	-70.194557
150.878906	-69.620308
151.611328	-70.967690
152.343750	-71.069229
153.076172	-70.210197
153.808594	-66.769585
154.541016	-67.180969
155.273438	-67.160538
156.005859	-66.582573
156.738281	-66.513428
157.470703	-66.922226
158.203125	-66.519127
158.935547	-68.519150
159.667969	-67.666649
160.400391	-66.741798
161.132813	-70.761093
161.865234	-71.373810
162.597656	-70.327065
163.330078	-72.448021
164.062500	-71.593315
164.794922	-69.930992
165.527344	-69.579254
166.259766	-69.817528
166.992188	-70.387291
167.724609	-71.429825
168.457031	-71.443413
169.189453	-72.348595
169.921875	-70.790489
170.654297	-68.900139
171.386719	-63.564453
172.119141	-63.499790
172.851563	-66.842224
173.583984	-69.308098
174.316406	-69.853996
175.048828	-69.581345
175.781250	-70.421707
176.513672	-70.758789
177.246094	-71.979630
177.978516	-72.872597
178.710938	-71.672424
179.443359	-69.709114
180.175781	-68.840485
180.908203	-69.782539
181.640625	-70.209244
182.373047	-71.497833
183.105469	-71.389572
183.837891	-71.160934
184.570313	-71.763313
185.302734	-73.969086
186.035156	-75.157188
186.767578	-74.550346
187.500000	-73.230576
188.232422	-71.353249
188.964844	-69.125244
189.697266	-69.739090
190.429688	-71.603119
191.162109	-71.951103
191.894531	-71.761093
192.626953	-71.835785
193.359375	-72.202644
194.091797	-72.800026
194.824219	-74.772507
195.556641	-76.153427
196.289063	-75.472282
197.021484	-74.260864
197.753906	-75.767937
198.486328	-75.863693
199.218750	-75.616791
199.951172	-72.904648
200.683594	-72.753670
201.416016	-73.255257
202.148438	-74.129059
202.880859	-74.220078
203.613281	-73.627090
204.345703	-69.514122
205.078125	-69.466782
205.810547	-71.032837
206.542969	-73.254524
207.275391	-74.766945
208.007813	-72.586555
208.740234	-73.819099
209.472656	-75.387947
210.205078	-72.458168
210.937500	-70.921700
211.669922	-72.254219
212.402344	-68.428856
213.134766	-63.118160
213.867188	-51.932095
214.599609	-49.436569
215.332031	-52.427422
216.064453	-57.640728
216.796875	-63.849983
217.529297	-70.076775
218.261719	-71.896973
218.994141	-73.939888
219.726563	-75.365837
220.458984	-75.885384
221.191406	-77.646591
221.923828	-73.484375
222.656250	-72.017326
223.388672	-72.417763
224.121094	-72.802681
224.853516	-76.639336
225.585938	-77.011452
226.318359	-75.197525
227.050781	-74.264503
227.783203	-72.771584
228.515625	-74.614174
229.248047	-76.527245
229.980469	-77.660271
230.712891	-76.559021
231.445313	-74.908882
232.177734	-76.119080
232.910156	-78.953766
233.642578	-76.463661
234.375000	-76.980850
235.107422	-77.518814
235.839844	-78.713379
236.572266	-82.328125
237.304688	-81.185478
238.037109	-82.075897
238.769531	-82.328651
239.501953	-77.754097
240.234375	-74.338646
240.966797	-75.682838
241.699219	-75.334763
242.431641	-76.922775
243.164063	-77.303947
243.896484	-76.668068
244.628906	-78.297508
245.361328	-77.886635
246.093750	-77.196419
246.826172	-81.315788
247.558594	-80.917397
248.291016	-78.018570
249.023438	-76.998268
249.755859	-77.293625
250.488281	-77.040215
251.220703	-74.948792
251.953125	-72.032623
252.685547	-76.336327
253.417969	-77.144722
254.150391	-77.040169
254.882813	-78.701515
255.615234	-80.275299
256.347656	-72.561806
257.080078	-64.523621
257.812500	-62.223221
258.544922	-66.670517
259.277344	-75.170815
260.009766	-78.841049
260.742188	-79.258980
261.474609	-77.321838
262.207031	-76.750481
262.939453	-77.274544
263.671875	-75.048561
264.404297	-74.094994
265.136719	-74.515297
265.869141	-74.051903
266.601563	-74.639442
267.333984	-74.684677
268.066406	-72.680389
268.798828	-71.563614
269.531250	-73.514969
270.263672	-76.282478
270.996094	-77.627998
271.728516	-76.747742
272.460938	-74.144180
273.193359	-74.422562
273.925781	-75.385437
274.658203	-75.954597
275.390625	-76.046356
276.123047	-76.734734
276.855469	-76.371498
277.587891	-76.283813
278.320313	-73.918655
279.052734	-72.104790
279.785156	-74.204094
280.517578	-78.157074
281.250000	-78.624229
281.982422	-77.879456
282.714844	-76.789764
283.447266	-75.458885
284.179688	-75.112114
284.912109	-75.383530
285.644531	-76.179199
286.376953	-78.689491
287.109375	-80.074753
287.841797	-79.629166
288.574219	-81.297272
289.306641	-81.711555
290.039063	-79.974480
290.771484	-80.341858
291.503906	-81.038559
292.236328	-80.484352
292.968750	-79.841942
293.701172	-80.132347
294.433594	-81.294975
295.166016	-81.864212
295.898438	-81.276711
296.630859	-81.071960
297.363281	-80.596909
298.095703	-80.958847
298.828125	-81.621407
299.560547	-78.461578
300.292969	-76.383354
301.025391	-77.019287
301.757813	-79.070496
302.490234	-80.525154
303.222656	-80.264168
303.955078	-80.271133
304.687500	-79.704163
305.419922	-80.130470
306.152344	-78.428024
306.884766	-78.258942
307.617188	-80.528595
308.349609	-81.812439
309.082031	-80.994049
309.814453	-81.399384
310.546875	-80.623558
311.279297	-81.282257
312.011719	-81.063744
312.744141	-80.767593
313.476563	-80.651451
314.208984	-78.701599
314.941406	-79.569183
315.673828	-80.938133
316.406250	-79.677597
317.138672	-76.548470
317.871094	-75.987389
318.603516	-80.569595
319.335938	-77.036934
320.068359	-75.158440
320.800781	-77.245964
321.533203	-79.583481
322.265625	-81.233078
322.998047	-78.424988
323.730469	-77.698120
324.462891	-76.999557
325.195313	-78.480400
325.927734	-81.810783
326.660156	-82.190643
327.392578	-82.820549
328.125000	-79.542946
328.857422	-76.800636
329.589844	-76.086823
330.322266	-76.644440
331.054688	-77.187592
331.787109	-78.878609
332.519531	-77.451462
333.251953	-78.625290
333.984375	-78.096886
334.716797	-77.569344
335.449219	-76.768311
336.181641	-75.477943
336.914063	-74.919258
337.646484	-73.868454
338.378906	-74.133858
339.111328	-76.988083
339.843750	-76.293961
340.576172	-75.903976
341.308594	-74.418602
342.041016	-76.390472
342.773438	-73.385269
343.505859	-69.894951
344.238281	-71.412910
344.970703	-75.323189
345.703125	-75.978867
346.435547	-75.341942
347.167969	-76.591309
347.900391	-75.762146
348.632813	-78.571869
349.365234	-78.368004
350.097656	-76.477097
350.830078	-75.279350
351.562500	-75.644356
352.294922	-74.955421
353.027344	-75.520439
353.759766	-76.553123
354.492188	-77.811531
355.224609	-77.347397
355.957031	-77.293282
356.689453	-76.756668
357.421875	-77.354103
358.154297	-78.841980
358.886719	-78.388969
359.619141	-77.805092
360.351563	-77.609444
361.083984	-79.391014
361.816406	-79.168182
362.548828	-78.249374
363.281250	-79.520279
364.013672	-79.351440
364.746094	-78.570541
365.478516	-78.703339
366.210938	-78.621620
366.943359	-80.065880
367.675781	-79.573380
368.408203	-80.212799
369.140625	-80.370102
369.873047	-79.578285
370.605469	-79.648643
371.337891	-78.661301
372.070313	-78.559784
372.802734	-79.374901
373.535156	-79.540680
374.267578	-78.631805
375.000000	-78.398476
375.732422	-79.011993
376.464844	-80.757500
377.197266	-82.355621
377.929688	-79.706718
378.662109	-78.447334
379.394531	-80.357391
380.126953	-81.630669
380.859375	-79.059898
381.591797	-75.849937
382.324219	-77.746033
383.056641	-77.748749
383.789063	-76.260139
384.521484	-71.642509
385.253906	-63.872086
385.986328	-60.079823
386.718750	-60.021515
387.451172	-63.548965
388.183594	-67.217728
388.916016	-71.351624
389.648438	-72.495598
390.380859	-74.040825
391.113281	-75.830551
391.845703	-75.979515
392.578125	-76.381355
393.310547	-77.659111
394.042969	-78.714645
394.775391	-79.919655
395.507813	-78.557495
396.240234	-79.322021
396.972656	-78.056992
397.705078	-76.419243
398.437500	-78.867065
399.169922	-77.719208
399.902344	-76.999275
400.634766	-76.023880
401.367188	-77.444344
402.099609	-77.780235
402.832031	-76.863197
403.564453	-74.625885
404.296875	-76.549973
405.029297	-77.362747
405.761719	-77.205368
406.494141	-76.794441
407.226563	-76.155151
407.958984	-78.103172
408.691406	-79.317574
409.423828	-80.156113
410.156250	-78.504173
410.888672	-79.381744
411.621094	-78.967606
412.353516	-77.250465
413.085938	-77.470253
413.818359	-78.660179
414.550781	-78.711227
415.283203	-78.550842
416.015625	-76.962837
416.748047	-77.313171
417.480469	-78.686874
418.212891	-78.508728
418.945313	-75.343376
419.677734	-75.780014
420.410156	-76.838669
421.142578	-76.450104
421.875000	-76.675423
422.607422	-74.081139
423.339844	-74.236488
424.072266	-70.588829
424.804688	-68.757668
425.537109	-68.878792
426.269531	-64.399963
427.001953	-62.424923
427.734375	-59.086842
428.466797	-53.515465
429.199219	-49.529613
429.931641	-50.785397
430.664063	-52.864449
431.396484	-55.624603
432.128906	-57.393661
432.861328	-61.456612
433.593750	-64.261887
434.326172	-66.579155
435.058594	-69.648163
435.791016	-70.423820
436.523438	-72.073082
437.255859	-73.242043
437.988281	-75.315132
438.720703	-75.151161
439.453125	-73.475929
440.185547	-75.760071
440.917969	-79.623322
441.650391	-79.466705
442.382813	-76.926666
443.115234	-77.362038
443.847656	-79.183693
444.580078	-78.767036
445.312500	-79.475494
446.044922	-79.281822
446.777344	-78.089699
447.509766	-79.935173
448.242188	-79.405449
448.974609	-78.117134
449.707031	-77.362083
450.439453	-78.438950
451.171875	-81.100258
451.904297	-77.793396
452.636719	-77.606056
453.369141	-79.076607
454.101563	-80.373512
454.833984	-80.089600
455.566406	-79.733162
456.298828	-78.463036
457.031250	-79.237274
457.763672	-79.774818
458.496094	-79.598152
459.228516	-79.972633
459.960938	-80.329018
460.693359	-80.421974
461.425781	-81.871376
462.158203	-81.178032
462.890625	-79.938576
463.623047	-79.841095
464.355469	-80.323471
465.087891	-79.658936
465.820313	-79.480850
466.552734	-80.816750
467.285156	-82.072159
468.017578	-81.943413
468.750000	-79.444756
469.482422	-79.585419
470.214844	-72.780205
470.947266	-62.677235
471.679688	-57.638519
472.412109	-54.980167
473.144531	-57.204838
473.876953	-60.960064
474.609375	-63.407524
475.341797	-69.111732
476.074219	-77.981995
476.806641	-81.605232
477.539063	-81.695198
478.271484	-84.361603
479.003906	-84.989746
479.736328	-81.962860
480.468750	-81.198677
481.201172	-82.977180
481.933594	-81.730087
482.666016	-80.862991
483.398438	-80.698196
484.130859	-79.940346
484.863281	-79.604050
485.595703	-80.468849
486.328125	-78.846161
487.060547	-77.920830
487.792969	-80.034851
488.525391	-81.030083
489.257813	-80.955292
489.990234	-82.149521
490.722656	-83.364189
491.455078	-80.824051
492.187500	-79.725731
492.919922	-81.694351
493.652344	-82.270882
494.384766	-84.142693
495.117188	-81.444885
495.849609	-81.489792
496.582031	-79.797745
497.314453	-79.825333
498.046875	-82.611420
498.779297	-83.683350
499.511719	-79.773369
500.244141	-79.599609
500.976563	-81.361038
501.708984	-80.607002
502.441406	-78.260704
503.173828	-79.981117
503.906250	-81.786285
504.638672	-82.638351
505.371094	-82.143387
506.103516	-80.635841
506.835938	-81.326660
507.568359	-79.518326
508.300781	-79.261009
509.033203	-80.799881
509.765625	-79.156609
510.498047	-78.564972
511.230469	-80.694252
511.962891	-80.747231
512.695313	-75.811409
513.427734	-66.539230
514.160156	-60.221165
514.892578	-58.182377
515.625000	-57.763493
516.357422	-62.087055
517.089844	-66.304283
517.822266	-68.221344
518.554688	-73.017792
519.287109	-79.179138
520.019531	-78.034340
520.751953	-78.480537
521.484375	-79.460167
522.216797	-80.545143
522.949219	-79.911003
523.681641	-82.360741
524.414063	-82.822586
525.146484	-81.889702
525.878906	-79.607132
526.611328	-80.462357
527.343750	-80.815407
528.076172	-78.287788
528.808594	-78.778572
529.541016	-78.282593
530.273438	-78.650314
531.005859	-79.177200
531.738281	-78.118507
532.470703	-78.126160
533.203125	-78.390778
533.935547	-77.841408
534.667969	-79.901314
535.400391	-81.049553
536.132813	-79.802216
536.865234	-78.162712
537.597656	-80.161201
538.330078	-81.077850
539.062500	-77.734650
539.794922	-79.464058
540.527344	-78.080460
541.259766	-78.922798
541.992188	-79.862434
542.724609	-79.464958
543.457031	-77.227654
544.189453	-76.811295
544.921875	-75.429863
545.654297	-76.695419
546.386719	-79.869102
547.119141	-79.267570
547.851563	-77.992500
548.583984	-77.570892
549.316406	-78.132477
550.048828	-78.358093
550.781250	-76.830696
551.513672	-76.940887
552.246094	-77.761009
552.978516	-79.431969
553.710938	-78.853516
554.443359	-77.540703
555.175781	-77.507462
555.908203	-69.405273
556.640625	-59.546741
557.373047	-55.434357
558.105469	-53.291664
558.837891	-54.296501
559.570313	-58.753437
560.302734	-60.030499
561.035156	-61.349442
561.767578	-67.123482
562.500000	-74.924706
563.232422	-78.287766
563.964844	-81.657700
564.697266	-80.708275
565.429688	-79.748322
566.162109	-79.629616
566.894531	-79.580719
567.626953	-80.054619
568.359375	-82.557007
569.091797	-80.039619
569.824219	-79.462250
570.556641	-81.245590
571.289063	-80.389748
572.021484	-78.167580
572.753906	-77.692322
573.486328	-78.678200
574.218750	-80.202675
574.951172	-80.443962
575.683594	-81.097214
576.416016	-77.974777
577.148438	-78.193550
577.880859	-78.746422
578.613281	-78.366211
579.345703	-77.406441
580.078125	-78.066666
580.810547	-78.452278
581.542969	-77.562241
582.275391	-78.407722
583.007813	-79.687263
583.740234	-80.521019
584.472656	-77.875999
585.205078	-77.320961
585.937500	-79.299538
586.669922	-81.319557
587.402344	-81.994171
588.134766	-80.452446
588.867188	-79.285599
589.599609	-79.784126
590.332031	-79.609177
591.064453	-79.837219
591.796875	-81.833717
592.529297	-79.455193
593.261719	-79.202560
593.994141	-81.059265
594.726563	-80.202530
595.458984	-77.995201
596.191406	-78.257462
596.923828	-74.295982
597.656250	-70.782738
598.388672	-63.507187
599.121094	-52.419991
599.853516	-44.390572
600.585938	-42.170425
601.318359	-39.926884
602.050781	-41.949280
602.783203	-45.418999
603.515625	-45.095867
604.248047	-46.567154
604.980469	-53.039116
605.712891	-63.725887
606.445313	-68.668900
607.177734	-70.128563
607.910156	-72.639481
608.642578	-73.345650
609.375000	-75.023186
610.107422	-72.268745
610.839844	-73.003838
611.572266	-75.429283
612.304688	-74.131485
613.037109	-73.628143
613.769531	-74.549942
614.501953	-72.774055
615.234375	-72.850731
615.966797	-73.228874
616.699219	-69.939453
617.431641	-71.867027
618.164063	-73.329636
618.896484	-70.690262
619.628906	-70.651207
620.361328	-71.092911
621.093750	-69.697945
621.826172	-70.854965
622.558594	-71.698730
623.291016	-71.781197
624.023438	-73.043808
624.755859	-72.542854
625.488281	-70.397324
626.220703	-71.968979
626.953125	-71.816010
627.685547	-71.567513
628.417969	-70.890114
629.150391	-71.595749
629.882813	-71.460938
630.615234	-71.293175
631.347656	-71.226532
632.080078	-72.730446
632.812500	-71.676552
633.544922	-72.718529
634.277344	-75.093925
635.009766	-73.432190
635.742188	-72.638626
636.474609	-72.973152
637.207031	-71.954475
637.939453	-71.280434
638.671875	-71.042175
639.404297	-68.095650
640.136719	-64.562424
640.869141	-64.717789
641.601563	-60.371990
642.333984	-54.926529
643.066406	-53.245518
643.798828	-51.849430
644.531250	-51.501312
645.263672	-54.049599
645.996094	-55.539631
646.728516	-57.670227
647.460938	-59.059433
648.193359	-61.970455
648.925781	-67.134514
649.658203	-69.347939
650.390625	-69.742195
651.123047	-70.555939
651.855469	-70.126060
652.587891	-70.745811
653.320313	-71.698029
654.052734	-73.192886
654.785156	-73.012093
655.517578	-72.636330
656.250000	-74.405540
656.982422	-73.757774
657.714844	-72.946884
658.447266	-74.073654
659.179688	-72.778831
659.912109	-71.841034
660.644531	-74.411522
661.376953	-74.632576
662.109375	-73.232269
662.841797	-74.151657
663.574219	-74.374260
664.306641	-74.238205
665.039063	-75.510017
665.771484	-73.924545
666.503906	-75.843864
667.236328	-77.465736
667.968750	-75.433182
668.701172	-74.813225
669.433594	-75.022316
670.166016	-74.887856
670.898438	-75.102455
671.630859	-76.002167
672.363281	-77.817490
673.095703	-76.918884
673.828125	-76.850883
674.560547	-75.271057
675.292969	-75.249611
676.025391	-75.348274
676.757813	-77.967003
677.490234	-77.113571
678.222656	-74.988403
678.955078	-74.720367
679.687500	-75.440392
680.419922	-74.474327
681.152344	-74.951599
681.884766	-75.862694
682.617188	-75.948639
683.349609	-74.109810
684.082031	-69.758743
684.814453	-60.307381
685.546875	-54.281490
686.279297	-53.209625
687.011719	-51.022160
687.744141	-52.191906
688.476563	-55.783733
689.208984	-58.655933
689.941406	-57.236301
690.673828	-59.614784
691.406250	-67.105507
692.138672	-73.667542
692.871094	-73.860046
693.603516	-72.592911
694.335938	-72.766212
695.068359	-73.117157
695.800781	-71.139915
696.533203	-71.584206
697.265625	-72.695488
697.998047	-73.481522
698.730469	-73.601845
699.462891	-74.254730
700.195313	-74.089890
700.927734	-72.091965
701.660156	-71.073685
702.392578	-70.363777
703.125000	-72.252953
703.857422	-71.277298
704.589844	-70.612457
705.322266	-70.388428
706.054688	-71.717468
706.787109	-72.184700
707.519531	-71.292412
708.251953	-72.555275
708.984375	-73.998108
709.716797	-72.127693
710.449219	-69.180824
711.181641	-69.663437
711.914063	-69.745888
712.646484	-70.693024
713.378906	-71.346672
714.111328	-71.750458
714.843750	-69.955086
715.576172	-67.782028
716.308594	-68.749527
717.041016	-69.697868
717.773438	-71.436966
718.505859	-71.025665
719.238281	-71.414833
719.970703	-71.461067
720.703125	-70.033775
721.435547	-71.022659
722.167969	-71.026062
722.900391	-70.970078
723.632813	-72.181076
724.365234	-73.347733
725.097656	-73.242043
725.830078	-70.804688
726.562500	-71.300774
727.294922	-64.103859
728.027344	-56.248436
728.759766	-53.043255
729.492188	-52.102673
730.224609	-50.393265
730.957031	-51.860382
731.689453	-55.546738
732.421875	-58.243835
733.154297	-56.265884
733.886719	-58.529797
734.619141	-64.295959
735.351563	-68.202408
736.083984	-69.272217
736.816406	-68.787849
737.548828	-68.736397
738.281250	-67.598022
739.013672	-69.003258
739.746094	-70.259354
740.478516	-72.593025
741.210938	-71.796753
741.943359	-70.403198
742.675781	-69.693352
743.408203	-71.069572
744.140625	-70.400047
744.873047	-69.809372
745.605469	-71.747169
746.337891	-70.704498
747.070313	-69.568932
747.802734	-69.992203
748.535156	-70.871796
749.267578	-73.651016
750.000000	-71.864426
750.732422	-71.230782
751.464844	-71.969612
752.197266	-69.930305
752.929688	-69.425514
753.662109	-71.285255
754.394531	-70.074272
755.126953	-68.614723
755.859375	-71.870483
756.591797	-70.425316
757.324219	-70.739555
758.056641	-69.760689
758.789063	-70.439644
759.521484	-70.577103
760.253906	-70.056923
760.986328	-71.099228
761.718750	-71.075050
762.451172	-69.914680
763.183594	-71.064667
763.916016	-71.077202
764.648438	-72.775986
765.380859	-70.931618
766.113281	-69.079948
766.845703	-68.305573
767.578125	-69.093765
768.310547	-70.361603
769.042969	-67.864311
769.775391	-64.965981
770.507813	-55.983841
771.240234	-49.955070
771.972656	-49.620476
772.705078	-46.905392
773.437500	-47.110126
774.169922	-48.665932
774.902344	-52.610493
775.634766	-53.734203
776.367188	-52.445930
777.099609	-55.846378
777.832031	-63.787102
778.564453	-67.182312
779.296875	-66.952713
780.029297	-66.297264
780.761719	-66.591339
781.494141	-69.058968
782.226563	-67.763641
782.958984	-65.706009
783.691406	-65.085052
784.423828	-64.597336
785.156250	-65.263397
785.888672	-64.084061
786.621094	-63.796936
787.353516	-66.259468
788.085938	-64.297348
788.818359	-64.244385
789.550781	-66.134674
790.283203	-67.368034
791.015625	-67.245651
791.748047	-68.036827
792.480469	-68.528244
793.212891	-66.565384
793.945313	-67.479942
794.677734	-67.153915
795.410156	-67.191299
796.142578	-67.924599
796.875000	-67.685043
797.607422	-66.661583
798.339844	-67.590218
799.072266	-67.940628
799.804688	-68.410461
800.537109	-67.792084
801.269531	-67.243622
802.001953	-67.426224
802.734375	-68.603592
803.466797	-65.523064
804.199219	-65.167572
804.931641	-65.685753
805.664063	-66.829651
806.396484	-66.797806
807.128906	-66.752991
807.861328	-65.807510
808.593750	-67.164925
809.326172	-68.369202
810.058594	-67.573051
810.791016	-67.596718
811.523438	-66.341576
812.255859	-67.381584
812.988281	-63.943134
813.720703	-56.551773
814.453125	-52.924793
815.185547	-51.902855
815.917969	-49.191643
816.650391	-50.535736
817.382813	-52.416103
818.115234	-58.059345
818.847656	-56.945076
819.580078	-56.462585
820.312500	-59.433350
821.044922	-64.882103
821.777344	-68.650230
822.509766	-67.594902
823.242188	-66.573738
823.974609	-66.707626
824.707031	-68.779854
825.439453	-69.851540
826.171875	-67.875015
826.904297	-67.237656
827.636719	-67.374855
828.369141	-66.767525
829.101563	-66.403580
829.833984	-66.034966
830.566406	-68.061111
831.298828	-69.609917
832.031250	-70.906303
832.763672	-67.930580
833.496094	-66.964851
834.228516	-68.045990
834.960938	-66.747749
835.693359	-67.012314
836.425781	-67.037727
837.158203	-66.451782
837.890625	-65.986259
838.623047	-65.432121
839.355469	-65.714874
840.087891	-69.006264
840.820313	-68.113083
841.552734	-67.987183
842.285156	-67.032265
843.017578	-66.823357
843.750000	-64.919174
844.482422	-66.396149
845.214844	-65.859756
845.947266	-64.177299
846.679688	-64.886459
847.412109	-66.022850
848.144531	-66.057091
848.876953	-66.021965
849.609375	-65.467209
850.341797	-66.406830
851.074219	-68.041405
851.806641	-66.793800
852.539063	-67.520172
853.271484	-66.129501
854.003906	-63.159184
854.736328	-61.747295
855.468750	-63.457424
856.201172	-62.116055
856.933594	-57.882679
857.666016	-55.560429
858.398438	-52.799179
859.130859	-53.141903
859.863281	-56.629749
860.595703	-56.958954
861.328125	-58.290878
862.060547	-58.495262
862.792969	-59.276627
863.525391	-60.605713
864.257813	-61.270916
864.990234	-61.937126
865.722656	-64.655357
866.455078	-66.210724
867.187500	-64.377632
867.919922	-66.546898
868.652344	-65.347412
869.384766	-65.381615
870.117188	-65.062386
870.849609	-64.094551
871.582031	-65.170441
872.314453	-65.689713
873.046875	-65.308426
873.779297	-66.980774
874.511719	-66.526413
875.244141	-65.728127
875.976563	-67.168922
876.708984	-68.558762
877.441406	-67.515274
878.173828	-66.790237
878.906250	-66.615601
879.638672	-66.857536
880.371094	-67.118408
881.103516	-67.864853
881.835938	-68.047256
882.568359	-67.292625
883.300781	-68.197166
884.033203	-68.628952
884.765625	-68.832764
885.498047	-68.644524
886.230469	-68.613159
886.962891	-68.771355
887.695313	-68.675858
888.427734	-68.000633
889.160156	-68.629272
889.892578	-69.165070
890.625000	-68.014801
891.357422	-69.153831
892.089844	-68.729645
892.822266	-69.281975
893.554688	-69.295242
894.287109	-68.263817
895.019531	-68.445396
895.751953	-67.208984
896.484375	-67.218559
897.216797	-67.127411
897.949219	-66.649040
898.681641	-62.688576
899.414063	-55.955582
900.146484	-53.001034
900.878906	-53.307621
901.611328	-50.237076
902.343750	-51.438122
903.076172	-52.406376
903.808594	-56.096733
904.541016	-60.384674
905.273438	-56.591190
906.005859	-56.497616
906.738281	-60.253395
907.470703	-65.823326
908.203125	-68.399010
908.935547	-66.296944
909.667969	-66.414818
910.400391	-67.560905
911.132813	-67.481400
911.865234	-67.525429
912.597656	-68.218109
913.330078	-67.091629
914.062500	-66.005821
914.794922	-67.124863
915.527344	-68.153282
916.259766	-68.347527
916.992188	-67.675758
917.724609	-69.838509
918.457031	-67.790649
919.189453	-67.067657
919.921875	-69.551163
920.654297	-69.387619
921.386719	-68.214935
922.119141	-68.695984
922.851563	-68.853493
923.583984	-69.207947
924.316406	-68.894470
925.048828	-66.743317
925.781250	-67.311470
926.513672	-66.978165
927.246094	-65.609932
927.978516	-67.707947
928.710938	-69.295174
929.443359	-69.130585
