Frequency (Hz)	Level (dB)
6287.109375	-111.300941
6287.841797	-112.312073
6288.574219	-113.007050
6289.306641	-112.981995
6290.039063	-112.088303
6290.771484	-111.460197
6291.503906	-111.002045
6292.236328	-111.962181
6292.968750	-113.141808
6293.701172	-112.770309
6294.433594	-111.337555
6295.166016	-111.604591
6295.898438	-112.425964
6296.630859	-111.238678
6297.363281	-112.779686
6298.095703	-112.497818
6298.828125	-112.361023
6299.560547	-111.939941
6300.292969	-112.296761
6301.025391	-113.163078
6301.757813	-113.045341
6302.490234	-114.309799
6303.222656	-113.291550
6303.955078	-111.511681
6304.687500	-113.206154
6305.419922	-112.270203
6306.152344	-113.438461
6306.884766	-112.446960
6307.617188	-111.873596
6308.349609	-111.295563
6309.082031	-112.896492
6309.814453	-112.284592
6310.546875	-113.048386
6311.279297	-113.455376
6312.011719	-112.010628
6312.744141	-112.692406
6313.476563	-113.962898
6314.208984	-112.322922
6314.941406	-110.451416
6315.673828	-111.322716
6316.406250	-112.813416
6317.138672	-115.290459
6317.871094	-112.599953
6318.603516	-111.125137
6319.335938	-110.120026
6320.068359	-110.948502
6320.800781	-111.746918
6321.533203	-112.775368
6322.265625	-111.219131
6322.998047	-111.873550
6323.730469	-114.562935
6324.462891	-113.760490
6325.195313	-112.508850
6325.927734	-111.529678
6326.660156	-111.450752
6327.392578	-111.621490
6328.125000	-112.821648
6328.857422	-115.060959
6329.589844	-113.334610
6330.322266	-113.844925
6331.054688	-113.861794
6331.787109	-111.526695
6332.519531	-110.668701
6333.251953	-111.692528
6333.984375	-111.141022
6334.716797	-111.003418
6335.449219	-112.680023
6336.181641	-110.781746
6336.914063	-109.534042
6337.646484	-111.792580
6338.378906	-112.825958
6339.111328	-112.518784
6339.843750	-111.891747
6340.576172	-113.036995
6341.308594	-111.496429
6342.041016	-110.796059
6342.773438	-111.478645
6343.505859	-111.051163
6344.238281	-112.748100
6344.970703	-113.899147
6345.703125	-112.647949
6346.435547	-111.337608
6347.167969	-110.899628
6347.900391	-112.314064
6348.632813	-113.809639
6349.365234	-112.839676
6350.097656	-112.410088
6350.830078	-111.707687
6351.562500	-111.502983
6352.294922	-112.661362
6353.027344	-113.468689
6353.759766	-112.472046
6354.492188	-111.494911
6355.224609	-111.880859
6355.957031	-112.981224
6356.689453	-113.046631
6357.421875	-113.017441
6358.154297	-112.189194
6358.886719	-112.404297
6359.619141	-111.213234
6360.351563	-112.285538
6361.083984	-111.974388
6361.816406	-111.196587
6362.548828	-111.289253
6363.281250	-111.734062
6364.013672	-114.930519
6364.746094	-112.875259
6365.478516	-114.781639
6366.210938	-111.934502
6366.943359	-112.179955
6367.675781	-113.092583
6368.408203	-113.063805
6369.140625	-111.555084
6369.873047	-112.499069
6370.605469	-111.369865
6371.337891	-112.010063
6372.070313	-111.922485
6372.802734	-110.597511
6373.535156	-109.883308
6374.267578	-111.005440
6375.000000	-111.213081
6375.732422	-112.217880
6376.464844	-112.158997
6377.197266	-112.373001
6377.929688	-113.388123
6378.662109	-113.905457
6379.394531	-113.357437
6380.126953	-113.352486
6380.859375	-113.185242
6381.591797	-112.944641
6382.324219	-112.082024
6383.056641	-110.620049
6383.789063	-111.930626
6384.521484	-111.609825
6385.253906	-111.158798
6385.986328	-112.445236
6386.718750	-113.643364
6387.451172	-113.142143
6388.183594	-112.360100
6388.916016	-112.453392
6389.648438	-113.235626
6390.380859	-111.963936
6391.113281	-110.031723
6391.845703	-110.958008
6392.578125	-110.945648
6393.310547	-111.908119
6394.042969	-113.550842
6394.775391	-110.983894
6395.507813	-111.464317
6396.240234	-111.566574
6396.972656	-109.799667
6397.705078	-110.849434
6398.437500	-112.128784
6399.169922	-112.508568
6399.902344	-112.868362
6400.634766	-111.312332
6401.367188	-110.694290
6402.099609	-110.777084
6402.832031	-112.639801
6403.564453	-113.312180
6404.296875	-112.073563
6405.029297	-110.157349
6405.761719	-109.622986
6406.494141	-111.164917
6407.226563	-113.130905
6407.958984	-112.488686
6408.691406	-112.328125
6409.423828	-114.245644
6410.156250	-113.188576
6410.888672	-113.110168
6411.621094	-112.472076
6412.353516	-111.649162
6413.085938	-112.599922
6413.818359	-112.411102
6414.550781	-113.712433
6415.283203	-111.880630
6416.015625	-112.740189
6416.748047	-112.251122
6417.480469	-112.460770
6418.212891	-113.031685
6418.945313	-113.770035
6419.677734	-112.357948
6420.410156	-112.132446
6421.142578	-113.449615
6421.875000	-112.656746
6422.607422	-111.574928
6423.339844	-112.665558
6424.072266	-113.364716
6424.804688	-111.653030
6425.537109	-111.918327
6426.269531	-112.971680
6427.001953	-113.006516
6427.734375	-112.707451
6428.466797	-111.988487
6429.199219	-111.152489
6429.931641	-112.196144
6430.664063	-111.587471
6431.396484	-112.746407
6432.128906	-114.016190
6432.861328	-113.521225
6433.593750	-112.622520
6434.326172	-112.076622
6435.058594	-113.836113
6435.791016	-113.833656
6436.523438	-110.721245
6437.255859	-111.062431
6437.988281	-112.832436
6438.720703	-111.517586
6439.453125	-111.943314
6440.185547	-113.071342
6440.917969	-113.609070
6441.650391	-111.954781
6442.382813	-112.285660
6443.115234	-114.693115
6443.847656	-114.257805
6444.580078	-112.710533
6445.312500	-111.567604
6446.044922	-114.347267
6446.777344	-113.440247
6447.509766	-111.636620
6448.242188	-112.038338
6448.974609	-113.915840
6449.707031	-114.568390
6450.439453	-111.813301
6451.171875	-113.054161
6451.904297	-114.213493
6452.636719	-114.733559
6453.369141	-115.274178
6454.101563	-114.534142
6454.833984	-114.070358
6455.566406	-114.408493
6456.298828	-113.348930
6457.031250	-112.957085
6457.763672	-113.457390
6458.496094	-113.718437
6459.228516	-113.364532
6459.960938	-113.041191
6460.693359	-112.313072
6461.425781	-112.181084
6462.158203	-112.240707
6462.890625	-112.208984
6463.623047	-111.498215
6464.355469	-111.410172
6465.087891	-111.797539
6465.820313	-113.603653
6466.552734	-113.372917
6467.285156	-114.039337
6468.017578	-113.756821
6468.750000	-114.014000
6469.482422	-114.960617
6470.214844	-116.511848
6470.947266	-113.386032
6471.679688	-113.453033
6472.412109	-113.126450
6473.144531	-111.410011
6473.876953	-112.469345
6474.609375	-112.590012
6475.341797	-112.043694
6476.074219	-112.524658
6476.806641	-113.544601
6477.539063	-112.799011
6478.271484	-110.985138
6479.003906	-112.245430
6479.736328	-112.557457
6480.468750	-113.266190
6481.201172	-113.188232
6481.933594	-113.259224
6482.666016	-113.231148
6483.398438	-111.997284
6484.130859	-113.045830
6484.863281	-114.097931
6485.595703	-111.861778
6486.328125	-112.531898
6487.060547	-115.348671
6487.792969	-115.541481
6488.525391	-114.086891
6489.257813	-112.665070
6489.990234	-112.294434
6490.722656	-111.871162
6491.455078	-109.845879
6492.187500	-110.538261
6492.919922	-112.863838
6493.652344	-112.941071
6494.384766	-112.589386
6495.117188	-114.449318
6495.849609	-114.880867
6496.582031	-113.451370
6497.314453	-114.201691
6498.046875	-114.602776
6498.779297	-112.747200
6499.511719	-112.757950
6500.244141	-113.218269
6500.976563	-112.688507
6501.708984	-111.786812
6502.441406	-112.780762
6503.173828	-113.739243
6503.906250	-113.890030
6504.638672	-112.811974
6505.371094	-114.022659
6506.103516	-111.805939
6506.835938	-110.818069
6507.568359	-111.411636
6508.300781	-111.824303
6509.033203	-110.891617
6509.765625	-111.841690
6510.498047	-112.744888
6511.230469	-113.267799
6511.962891	-113.076225
6512.695313	-112.956757
6513.427734	-114.707077
6514.160156	-114.643181
6514.892578	-114.040352
6515.625000	-113.630531
6516.357422	-113.036163
6517.089844	-112.354012
6517.822266	-112.092979
6518.554688	-112.008255
6519.287109	-111.351364
6520.019531	-111.852921
6520.751953	-110.310234
6521.484375	-111.956123
6522.216797	-113.156433
6522.949219	-112.786179
6523.681641	-113.492363
6524.414063	-112.394974
6525.146484	-111.766785
6525.878906	-111.010956
6526.611328	-110.500420
6527.343750	-112.463226
6528.076172	-113.223549
6528.808594	-112.385483
6529.541016	-112.098610
6530.273438	-114.911491
6531.005859	-113.008766
6531.738281	-111.286453
6532.470703	-111.229935
6533.203125	-113.171600
6533.935547	-113.322311
6534.667969	-113.407768
6535.400391	-112.498856
6536.132813	-112.473518
6536.865234	-112.089699
6537.597656	-112.277252
6538.330078	-112.554688
6539.062500	-111.608780
6539.794922	-112.300110
6540.527344	-113.344704
6541.259766	-113.415092
6541.992188	-113.469803
6542.724609	-112.234070
6543.457031	-111.858887
6544.189453	-113.442276
6544.921875	-114.044113
6545.654297	-114.068954
6546.386719	-114.278984
6547.119141	-112.187187
6547.851563	-111.847778
6548.583984	-111.191559
6549.316406	-110.985931
6550.048828	-112.815079
6550.781250	-112.793701
6551.513672	-113.055939
6552.246094	-114.187729
6552.978516	-112.347595
6553.710938	-112.044411
6554.443359	-113.037849
6555.175781	-112.449387
6555.908203	-113.595398
6556.640625	-112.301895
6557.373047	-112.215752
6558.105469	-112.760536
6558.837891	-113.359261
6559.570313	-113.441338
6560.302734	-115.514175
6561.035156	-114.782936
6561.767578	-113.080437
6562.500000	-113.331696
6563.232422	-114.579254
6563.964844	-113.169876
6564.697266	-113.935692
6565.429688	-113.399666
6566.162109	-113.393173
6566.894531	-113.588455
6567.626953	-115.053650
6568.359375	-112.979195
6569.091797	-112.563782
6569.824219	-113.639084
6570.556641	-111.683937
6571.289063	-112.975533
6572.021484	-113.069328
6572.753906	-112.421486
6573.486328	-113.019806
6574.218750	-112.489708
6574.951172	-113.087357
6575.683594	-112.031685
6576.416016	-112.544434
6577.148438	-112.521782
6577.880859	-113.934410
6578.613281	-114.622696
6579.345703	-112.433228
6580.078125	-113.827415
6580.810547	-114.305962
6581.542969	-114.632339
6582.275391	-115.190117
6583.007813	-113.008865
6583.740234	-111.495216
6584.472656	-111.746284
6585.205078	-112.052071
6585.937500	-112.131035
6586.669922	-112.219635
6587.402344	-113.483315
6588.134766	-113.665688
6588.867188	-111.769867
6589.599609	-112.777763
6590.332031	-113.140076
6591.064453	-113.372734
6591.796875	-113.788872
6592.529297	-113.226006
6593.261719	-113.768822
6593.994141	-113.429230
6594.726563	-113.506477
6595.458984	-114.204132
6596.191406	-113.579727
6596.923828	-111.619011
6597.656250	-112.432304
6598.388672	-114.063049
6599.121094	-112.008408
6599.853516	-112.975044
6600.585938	-112.931320
6601.318359	-112.606407
6602.050781	-113.608940
6602.783203	-113.219063
6603.515625	-113.043983
6604.248047	-111.810440
6604.980469	-111.667267
6605.712891	-113.324944
6606.445313	-113.169365
6607.177734	-113.413025
6607.910156	-112.719513
6608.642578	-112.439728
6609.375000	-112.351028
6610.107422	-112.981697
6610.839844	-112.667931
6611.572266	-113.389465
6612.304688	-115.286369
6613.037109	-114.503166
6613.769531	-114.098732
6614.501953	-113.538872
6615.234375	-111.801346
6615.966797	-111.059853
6616.699219	-112.497787
6617.431641	-112.135475
6618.164063	-112.920776
6618.896484	-111.711098
6619.628906	-112.772911
6620.361328	-112.765533
6621.093750	-112.051384
6621.826172	-113.516319
6622.558594	-113.486053
6623.291016	-111.872238
6624.023438	-112.670250
6624.755859	-114.070198
6625.488281	-114.844681
6626.220703	-114.090279
6626.953125	-113.916954
6627.685547	-115.103462
6628.417969	-112.778915
6629.150391	-112.100945
6629.882813	-113.052261
6630.615234	-113.469994
6631.347656	-112.168808
6632.080078	-112.092682
6632.812500	-111.977310
6633.544922	-111.094734
6634.277344	-110.794395
6635.009766	-111.537209
6635.742188	-111.419693
6636.474609	-111.889435
6637.207031	-112.592621
6637.939453	-113.059860
6638.671875	-114.012680
6639.404297	-114.489433
6640.136719	-113.260147
6640.869141	-112.871872
6641.601563	-113.077332
6642.333984	-112.165749
6643.066406	-112.871574
6643.798828	-114.772736
6644.531250	-113.434326
6645.263672	-113.019463
6645.996094	-112.531487
6646.728516	-112.385361
6647.460938	-111.409683
6648.193359	-111.434784
6648.925781	-112.667068
6649.658203	-112.413567
6650.390625	-112.043587
6651.123047	-113.522926
6651.855469	-113.227295
6652.587891	-112.854431
6653.320313	-112.716957
6654.052734	-112.338364
6654.785156	-112.855194
6655.517578	-113.076248
6656.250000	-114.290840
6656.982422	-113.519539
6657.714844	-112.273209
6658.447266	-112.815399
6659.179688	-112.341805
6659.912109	-111.566833
6660.644531	-112.634254
6661.376953	-112.379684
6662.109375	-111.667679
6662.841797	-111.948051
6663.574219	-111.985252
6664.306641	-113.487244
6665.039063	-113.378418
6665.771484	-114.462578
6666.503906	-114.771423
6667.236328	-113.178627
6667.968750	-112.719467
6668.701172	-113.345406
6669.433594	-114.774132
6670.166016	-113.896233
6670.898438	-113.747147
6671.630859	-113.184357
6672.363281	-113.472351
6673.095703	-113.213287
6673.828125	-112.648949
6674.560547	-112.684082
6675.292969	-111.754051
6676.025391	-111.807343
6676.757813	-112.256683
6677.490234	-115.281342
6678.222656	-115.228500
6678.955078	-112.817108
6679.687500	-113.717690
6680.419922	-113.287354
6681.152344	-113.544510
6681.884766	-114.567497
6682.617188	-112.891365
6683.349609	-112.032906
6684.082031	-112.121864
6684.814453	-111.513405
6685.546875	-113.187157
6686.279297	-113.191376
6687.011719	-114.140991
6687.744141	-115.711700
6688.476563	-114.377922
6689.208984	-112.751984
6689.941406	-112.265511
6690.673828	-111.242645
6691.406250	-111.291351
6692.138672	-110.757629
6692.871094	-110.440979
6693.603516	-111.255280
6694.335938	-112.300766
6695.068359	-113.735634
6695.800781	-115.029732
6696.533203	-114.200844
6697.265625	-114.664673
6697.998047	-116.582687
6698.730469	-115.798981
6699.462891	-113.200989
6700.195313	-113.628654
6700.927734	-114.033516
6701.660156	-113.335648
6702.392578	-114.064362
6703.125000	-114.851021
6703.857422	-114.730049
6704.589844	-113.692146
6705.322266	-114.409721
6706.054688	-114.392288
6706.787109	-114.855202
6707.519531	-112.910255
6708.251953	-111.885933
6708.984375	-113.335297
6709.716797	-114.601669
6710.449219	-112.756783
6711.181641	-113.865036
6711.914063	-112.913834
6712.646484	-111.982719
6713.378906	-113.177109
6714.111328	-114.579544
6714.843750	-113.553627
6715.576172	-113.831711
6716.308594	-114.714012
6717.041016	-113.357742
6717.773438	-112.517090
6718.505859	-111.190872
6719.238281	-110.653641
6719.970703	-112.222954
6720.703125	-112.813675
6721.435547	-111.138710
6722.167969	-111.443695
6722.900391	-111.705795
6723.632813	-113.445511
6724.365234	-113.472176
6725.097656	-112.703552
6725.830078	-113.594337
6726.562500	-112.925262
6727.294922	-113.503242
6728.027344	-112.591881
6728.759766	-113.735703
6729.492188	-113.677681
6730.224609	-112.152557
6730.957031	-111.316917
6731.689453	-112.145309
6732.421875	-112.983948
6733.154297	-113.293549
6733.886719	-115.065880
6734.619141	-114.516617
6735.351563	-112.145882
6736.083984	-111.775513
6736.816406	-112.309616
6737.548828	-112.346634
6738.281250	-114.334694
6739.013672	-114.221352
6739.746094	-112.472610
6740.478516	-112.559402
6741.210938	-113.160942
6741.943359	-112.891159
6742.675781	-112.966850
6743.408203	-112.882248
6744.140625	-113.834236
6744.873047	-114.723335
6745.605469	-113.393326
6746.337891	-113.148582
6747.070313	-114.468628
6747.802734	-114.500526
6748.535156	-112.757195
6749.267578	-114.424774
6750.000000	-114.043541
6750.732422	-115.115952
6751.464844	-115.279816
6752.197266	-114.719437
6752.929688	-114.177795
6753.662109	-111.800026
6754.394531	-110.112373
6755.126953	-111.301193
6755.859375	-113.832504
6756.591797	-114.602570
6757.324219	-114.103157
6758.056641	-111.998039
6758.789063	-111.828079
6759.521484	-112.477928
6760.253906	-111.390427
6760.986328	-112.314362
6761.718750	-112.806190
6762.451172	-112.480377
6763.183594	-112.852928
6763.916016	-112.916351
6764.648438	-113.426788
6765.380859	-112.876846
6766.113281	-115.303246
6766.845703	-115.742516
6767.578125	-115.339386
6768.310547	-115.640160
6769.042969	-112.595703
6769.775391	-112.137848
6770.507813	-113.879837
6771.240234	-115.273720
6771.972656	-113.961739
6772.705078	-114.637108
6773.437500	-114.066429
6774.169922	-114.365166
6774.902344	-115.941124
6775.634766	-113.433678
6776.367188	-112.893066
6777.099609	-114.113007
6777.832031	-114.113838
6778.564453	-113.846817
6779.296875	-114.402733
6780.029297	-113.756790
6780.761719	-112.601799
6781.494141	-114.638847
6782.226563	-113.018684
6782.958984	-112.721115
6783.691406	-110.754410
6784.423828	-112.064468
6785.156250	-113.030945
6785.888672	-112.986137
6786.621094	-113.818253
6787.353516	-113.299736
6788.085938	-112.193146
6788.818359	-112.837257
6789.550781	-112.751358
6790.283203	-112.596970
6791.015625	-113.814522
6791.748047	-113.970604
6792.480469	-113.575577
6793.212891	-114.520439
6793.945313	-114.652184
6794.677734	-116.082809
6795.410156	-113.943428
6796.142578	-113.708023
6796.875000	-113.363754
6797.607422	-111.840660
6798.339844	-110.729973
6799.072266	-111.607750
6799.804688	-111.583427
6800.537109	-111.515480
6801.269531	-111.387749
6802.001953	-112.128189
6802.734375	-112.431023
6803.466797	-113.997551
6804.199219	-113.989799
6804.931641	-113.975082
6805.664063	-112.202805
6806.396484	-111.432434
6807.128906	-113.106430
6807.861328	-113.543900
6808.593750	-114.785393
6809.326172	-114.849304
6810.058594	-114.330986
6810.791016	-113.556267
6811.523438	-111.660538
6812.255859	-112.575523
6812.988281	-112.492393
6813.720703	-113.164299
6814.453125	-114.680908
6815.185547	-112.808258
6815.917969	-113.368454
6816.650391	-111.891029
6817.382813	-111.594467
6818.115234	-111.945107
6818.847656	-112.798897
6819.580078	-113.168694
6820.312500	-113.515923
6821.044922	-111.286469
6821.777344	-111.307495
6822.509766	-112.693741
6823.242188	-113.257820
6823.974609	-112.779243
6824.707031	-113.812515
6825.439453	-113.380905
6826.171875	-114.301414
6826.904297	-113.367676
6827.636719	-112.059280
6828.369141	-112.991226
6829.101563	-112.008957
6829.833984	-112.075546
6830.566406	-113.893120
6831.298828	-112.890053
6832.031250	-112.407600
6832.763672	-112.070175
6833.496094	-112.232117
6834.228516	-113.047981
6834.960938	-113.083961
6835.693359	-112.301392
6836.425781	-113.134346
6837.158203	-113.201225
6837.890625	-112.397408
6838.623047	-111.615112
6839.355469	-113.279709
6840.087891	-112.868958
6840.820313	-113.541794
6841.552734	-113.953331
6842.285156	-112.239021
6843.017578	-112.030167
6843.750000	-112.667061
6844.482422	-112.322525
6845.214844	-111.929398
6845.947266	-111.556358
6846.679688	-112.918716
6847.412109	-111.425217
6848.144531	-112.606010
6848.876953	-113.428421
6849.609375	-112.652702
6850.341797	-114.932671
6851.074219	-113.797012
6851.806641	-113.447350
6852.539063	-113.788048
6853.271484	-115.746048
6854.003906	-115.073334
6854.736328	-113.018425
6855.468750	-110.551353
6856.201172	-111.851402
6856.933594	-113.037437
6857.666016	-112.670364
6858.398438	-112.744804
6859.130859	-115.499054
6859.863281	-113.662079
6860.595703	-113.235878
6861.328125	-112.013664
6862.060547	-113.694763
6862.792969	-115.944878
6863.525391	-115.306274
6864.257813	-113.709038
6864.990234	-112.310066
6865.722656	-111.946434
6866.455078	-112.924492
6867.187500	-113.658356
6867.919922	-114.603439
6868.652344	-115.165176
6869.384766	-114.274742
6870.117188	-113.569717
6870.849609	-113.125000
6871.582031	-114.184097
6872.314453	-112.562759
6873.046875	-113.647331
6873.779297	-115.138077
6874.511719	-114.278748
6875.244141	-113.164017
6875.976563	-113.979362
6876.708984	-112.963760
6877.441406	-111.369888
6878.173828	-112.897606
6878.906250	-113.748138
6879.638672	-114.601219
6880.371094	-113.159004
6881.103516	-112.002289
6881.835938	-114.178284
6882.568359	-114.726768
6883.300781	-112.729507
6884.033203	-113.538574
6884.765625	-114.680885
6885.498047	-113.610619
6886.230469	-112.304733
6886.962891	-113.181618
6887.695313	-112.926071
6888.427734	-111.773483
6889.160156	-115.592995
6889.892578	-114.677155
6890.625000	-113.440514
6891.357422	-113.625252
6892.089844	-113.219170
6892.822266	-113.791161
6893.554688	-114.754143
6894.287109	-113.305099
6895.019531	-112.504021
6895.751953	-114.244705
6896.484375	-114.333061
6897.216797	-113.874092
6897.949219	-113.730309
6898.681641	-112.542503
6899.414063	-112.334656
6900.146484	-112.453316
6900.878906	-110.354782
6901.611328	-112.440384
6902.343750	-113.094231
6903.076172	-112.577309
6903.808594	-112.519470
6904.541016	-113.070595
6905.273438	-111.749275
6906.005859	-111.972115
6906.738281	-113.482224
6907.470703	-112.847160
6908.203125	-113.579742
6908.935547	-112.112686
6909.667969	-111.757675
6910.400391	-113.266167
6911.132813	-113.548134
6911.865234	-112.508110
6912.597656	-113.194923
6913.330078	-113.626434
6914.062500	-110.986992
6914.794922	-111.575897
6915.527344	-112.690926
6916.259766	-113.211243
6916.992188	-112.418007
6917.724609	-113.533203
6918.457031	-115.281540
6919.189453	-113.951500
6919.921875	-113.180992
6920.654297	-112.389343
6921.386719	-111.937241
6922.119141	-113.019516
6922.851563	-113.736603
6923.583984	-112.762192
6924.316406	-111.454094
6925.048828	-112.095627
6925.781250	-113.005211
6926.513672	-113.666801
6927.246094	-114.142868
6927.978516	-114.072304
6928.710938	-113.521614
6929.443359	-112.651596
6930.175781	-111.952347
6930.908203	-112.188515
6931.640625	-113.141541
6932.373047	-113.569954
6933.105469	-114.845261
6933.837891	-113.494614
6934.570313	-113.671364
6935.302734	-114.238823
6936.035156	-113.276085
6936.767578	-115.166832
6937.500000	-115.390923
6938.232422	-114.177483
6938.964844	-114.534843
6939.697266	-114.522217
6940.429688	-113.816826
6941.162109	-114.447136
6941.894531	-113.863167
6942.626953	-113.861229
6943.359375	-113.300606
6944.091797	-113.327515
6944.824219	-113.858253
6945.556641	-113.829262
6946.289063	-115.126740
6947.021484	-115.070236
6947.753906	-113.087189
6948.486328	-114.056519
6949.218750	-114.069023
6949.951172	-113.222153
6950.683594	-111.637428
6951.416016	-111.595451
6952.148438	-111.098450
6952.880859	-112.728661
6953.613281	-115.315353
6954.345703	-113.528358
6955.078125	-114.428719
6955.810547	-114.769012
6956.542969	-112.955170
6957.275391	-113.851936
6958.007813	-113.449738
6958.740234	-112.968201
6959.472656	-114.990227
6960.205078	-113.674324
6960.937500	-115.391998
6961.669922	-113.348885
6962.402344	-112.861809
6963.134766	-114.518959
6963.867188	-112.850868
6964.599609	-114.124817
6965.332031	-113.638023
6966.064453	-114.568207
6966.796875	-114.759720
6967.529297	-113.094063
6968.261719	-114.576195
6968.994141	-115.050858
6969.726563	-113.103783
6970.458984	-112.913139
6971.191406	-113.182297
6971.923828	-112.972137
6972.656250	-114.307739
6973.388672	-113.282661
6974.121094	-113.304398
6974.853516	-114.398094
6975.585938	-114.208702
6976.318359	-112.746582
6977.050781	-113.684967
6977.783203	-112.766205
6978.515625	-111.249176
6979.248047	-113.816635
6979.980469	-113.809662
6980.712891	-113.686066
6981.445313	-115.384323
6982.177734	-115.402954
6982.910156	-115.067696
6983.642578	-114.667809
6984.375000	-113.257004
6985.107422	-112.662132
6985.839844	-113.310333
6986.572266	-113.454979
6987.304688	-114.085159
6988.037109	-114.366104
6988.769531	-113.078445
6989.501953	-111.753395
6990.234375	-111.867477
6990.966797	-112.362160
6991.699219	-113.358475
6992.431641	-113.629303
6993.164063	-114.145020
6993.896484	-113.657669
6994.628906	-112.179382
6995.361328	-113.530502
6996.093750	-115.760017
6996.826172	-115.690796
6997.558594	-114.643631
6998.291016	-113.859734
6999.023438	-113.602272
6999.755859	-115.923698
7000.488281	-114.274506
7001.220703	-112.296936
7001.953125	-112.490700
7002.685547	-112.591957
7003.417969	-112.928535
7004.150391	-114.407448
7004.882813	-112.266602
7005.615234	-112.986816
7006.347656	-113.231552
7007.080078	-113.208488
7007.812500	-114.822586
7008.544922	-113.244934
7009.277344	-114.192154
7010.009766	-111.838249
7010.742188	-113.981544
7011.474609	-114.309639
7012.207031	-114.110023
7012.939453	-114.692802
7013.671875	-114.622902
7014.404297	-114.057076
7015.136719	-111.344147
7015.869141	-111.020790
7016.601563	-114.295120
7017.333984	-114.619370
7018.066406	-113.319946
7018.798828	-112.475533
7019.531250	-111.859619
7020.263672	-113.129204
7020.996094	-112.902161
7021.728516	-113.421059
7022.460938	-115.294060
7023.193359	-115.374306
7023.925781	-112.871567
7024.658203	-114.102043
7025.390625	-114.862404
7026.123047	-115.216591
7026.855469	-114.371208
7027.587891	-112.979820
7028.320313	-113.206314
7029.052734	-112.586411
7029.785156	-113.340935
7030.517578	-114.940689
7031.250000	-113.650810
7031.982422	-112.085533
7032.714844	-113.188461
7033.447266	-112.587578
7034.179688	-112.417923
7034.912109	-113.660995
7035.644531	-114.927872
7036.376953	-113.717583
7037.109375	-112.102745
7037.841797	-113.730370
7038.574219	-115.803055
7039.306641	-115.014999
7040.039063	-114.526146
7040.771484	-113.135277
7041.503906	-112.449799
7042.236328	-112.964127
7042.968750	-113.659508
7043.701172	-114.774536
7044.433594	-114.096077
7045.166016	-114.534416
7045.898438	-114.597740
7046.630859	-113.392715
7047.363281	-112.929619
7048.095703	-113.276649
7048.828125	-114.345139
7049.560547	-114.554543
7050.292969	-113.848885
7051.025391	-115.779259
7051.757813	-112.837990
7052.490234	-113.667946
7053.222656	-113.308807
7053.955078	-113.931602
7054.687500	-114.826668
7055.419922	-112.695534
7056.152344	-112.898247
7056.884766	-114.436234
7057.617188	-114.508156
7058.349609	-113.789253
7059.082031	-114.313461
7059.814453	-113.280113
7060.546875	-112.934486
7061.279297	-114.742012
7062.011719	-115.331757
7062.744141	-114.389030
7063.476563	-113.818840
7064.208984	-114.065681
7064.941406	-113.832932
7065.673828	-113.600227
7066.406250	-115.474533
7067.138672	-113.712036
7067.871094	-112.208199
7068.603516	-112.602425
7069.335938	-114.017052
7070.068359	-112.931389
7070.800781	-112.133507
7071.533203	-113.188873
7072.265625	-116.897797
7072.998047	-114.703232
7073.730469	-113.381424
7074.462891	-113.270645
7075.195313	-112.870438
7075.927734	-112.463211
7076.660156	-112.948517
7077.392578	-114.303238
7078.125000	-113.809608
7078.857422	-114.548996
7079.589844	-114.901833
7080.322266	-113.288025
7081.054688	-113.189377
7081.787109	-113.344460
7082.519531	-113.567596
7083.251953	-115.247704
7083.984375	-113.529213
7084.716797	-113.110130
7085.449219	-112.047897
7086.181641	-111.122948
7086.914063	-112.054634
7087.646484	-112.640976
7088.378906	-113.491364
7089.111328	-113.555511
7089.843750	-112.868622
7090.576172	-112.860901
7091.308594	-112.319962
7092.041016	-114.046654
7092.773438	-113.487167
7093.505859	-113.692650
7094.238281	-113.318161
7094.970703	-113.606049
7095.703125	-115.591461
7096.435547	-114.801117
7097.167969	-114.504639
7097.900391	-112.909607
7098.632813	-111.298073
7099.365234	-112.461769
7100.097656	-114.376030
7100.830078	-114.223755
7101.562500	-112.921974
7102.294922	-113.794815
7103.027344	-114.209419
7103.759766	-114.441223
7104.492188	-113.845993
7105.224609	-112.886726
7105.957031	-113.743568
7106.689453	-114.590332
7107.421875	-113.086784
7108.154297	-113.889915
7108.886719	-113.894119
7109.619141	-115.270515
7110.351563	-113.158653
7111.083984	-113.919785
7111.816406	-114.129761
7112.548828	-113.443680
7113.281250	-112.343193
7114.013672	-112.015434
7114.746094	-113.348816
7115.478516	-114.896149
7116.210938	-113.395081
7116.943359	-113.096138
7117.675781	-114.141884
7118.408203	-113.652809
7119.140625	-114.278648
7119.873047	-113.580711
7120.605469	-114.603470
7121.337891	-115.524849
7122.070313	-114.317772
7122.802734	-114.140686
7123.535156	-113.736938
7124.267578	-111.872009
7125.000000	-113.670708
7125.732422	-114.440842
7126.464844	-113.899902
7127.197266	-113.623917
7127.929688	-113.298759
7128.662109	-113.334435
7129.394531	-114.707466
7130.126953	-113.516800
7130.859375	-114.315269
7131.591797	-115.519951
7132.324219	-114.597809
7133.056641	-112.296959
7133.789063	-113.170494
7134.521484	-114.872185
7135.253906	-113.631424
7135.986328	-113.081848
7136.718750	-113.841660
7137.451172	-114.144623
7138.183594	-114.033104
7138.916016	-112.350456
7139.648438	-112.917419
