Frequency (Hz)	Level (dB)
2393.554688	-67.639778
2394.287109	-66.578110
2395.019531	-66.368591
2395.751953	-64.548584
2396.484375	-63.707912
2397.216797	-63.885986
2397.949219	-64.513206
2398.681641	-65.083679
2399.414063	-64.578537
2400.146484	-62.865032
2400.878906	-61.286064
2401.611328	-65.157669
2402.343750	-64.034889
2403.076172	-64.068909
2403.808594	-65.027008
2404.541016	-65.222000
2405.273438	-63.091526
2406.005859	-62.908962
2406.738281	-65.665230
2407.470703	-68.524788
2408.203125	-67.337608
2408.935547	-65.700768
2409.667969	-65.287651
2410.400391	-66.416206
2411.132813	-65.555382
2411.865234	-65.088997
2412.597656	-63.938824
2413.330078	-64.263771
2414.062500	-63.261452
2414.794922	-61.176006
2415.527344	-57.322754
2416.259766	-59.412800
2416.992188	-58.615471
2417.724609	-59.200478
2418.457031	-61.942577
2419.189453	-60.072334
2419.921875	-60.577003
2420.654297	-61.259563
2421.386719	-61.578423
2422.119141	-61.268330
2422.851563	-62.160847
2423.583984	-62.102455
2424.316406	-62.422596
2425.048828	-63.822372
2425.781250	-65.983734
2426.513672	-67.029678
2427.246094	-65.513008
2427.978516	-67.220749
2428.710938	-69.863571
2429.443359	-68.256691
2430.175781	-68.891159
2430.908203	-68.348900
2431.640625	-68.098221
2432.373047	-68.685036
2433.105469	-69.024719
2433.837891	-67.577179
2434.570313	-65.662910
2435.302734	-67.099754
2436.035156	-68.338066
2436.767578	-67.473640
2437.500000	-68.965782
2438.232422	-69.819267
2438.964844	-66.303398
2439.697266	-66.320190
2440.429688	-66.587677
2441.162109	-67.455063
2441.894531	-68.248421
2442.626953	-68.523682
2443.359375	-66.505722
2444.091797	-66.710701
2444.824219	-67.659843
2445.556641	-68.297134
2446.289063	-68.067009
2447.021484	-67.300095
2447.753906	-66.187584
2448.486328	-67.302719
2449.218750	-65.779831
2449.951172	-66.165993
2450.683594	-68.213936
2451.416016	-68.463699
2452.148438	-68.406982
2452.880859	-67.222794
2453.613281	-67.287544
2454.345703	-66.657066
2455.078125	-66.539619
2455.810547	-65.807816
2456.542969	-64.299301
2457.275391	-64.499283
2458.007813	-63.745758
2458.740234	-61.732094
2459.472656	-62.280117
2460.205078	-59.065308
2460.937500	-60.476028
2461.669922	-61.577633
2462.402344	-58.616379
2463.134766	-58.477085
2463.867188	-59.266945
2464.599609	-61.064198
2465.332031	-61.516754
2466.064453	-62.301392
2466.796875	-64.084641
2467.529297	-63.439190
2468.261719	-65.643234
2468.994141	-64.655609
2469.726563	-64.976143
2470.458984	-68.955925
2471.191406	-68.604324
2471.923828	-67.392548
2472.656250	-67.223534
2473.388672	-67.381226
2474.121094	-67.490448
2474.853516	-67.155304
2475.585938	-68.182205
2476.318359	-69.243820
2477.050781	-67.121223
2477.783203	-66.255882
2478.515625	-65.482834
2479.248047	-66.708817
2479.980469	-66.398979
2480.712891	-66.833641
2481.445313	-65.980217
2482.177734	-66.089859
2482.910156	-66.974876
2483.642578	-67.463333
2484.375000	-67.986137
2485.107422	-68.065987
2485.839844	-68.533569
2486.572266	-68.289993
2487.304688	-69.621086
2488.037109	-67.482216
2488.769531	-67.643509
2489.501953	-67.052208
2490.234375	-69.131813
2490.966797	-69.072937
2491.699219	-67.534821
2492.431641	-66.104225
2493.164063	-64.468102
2493.896484	-65.375572
2494.628906	-67.365105
2495.361328	-67.288399
2496.093750	-66.029343
2496.826172	-65.958221
2497.558594	-68.952316
2498.291016	-71.120026
2499.023438	-67.586357
2499.755859	-67.088875
2500.488281	-67.320320
2501.220703	-65.874466
2501.953125	-64.890274
2502.685547	-63.795021
2503.417969	-62.597088
2504.150391	-64.312683
2504.882813	-65.867264
2505.615234	-63.854420
2506.347656	-63.246746
2507.080078	-65.451195
2507.812500	-65.650681
2508.544922	-67.390373
2509.277344	-68.310684
2510.009766	-68.147881
2510.742188	-67.014290
2511.474609	-64.361031
2512.207031	-66.680382
2512.939453	-67.158356
2513.671875	-65.098564
2514.404297	-64.038383
2515.136719	-65.485603
2515.869141	-63.892044
2516.601563	-66.334564
2517.333984	-64.170418
2518.066406	-64.845047
2518.798828	-64.816864
2519.531250	-62.709538
2520.263672	-63.372845
2520.996094	-65.692741
2521.728516	-64.727539
2522.460938	-65.987190
2523.193359	-65.711716
2523.925781	-65.153633
2524.658203	-66.204025
2525.390625	-66.851265
2526.123047	-65.824944
2526.855469	-64.041534
2527.587891	-63.775253
2528.320313	-66.103127
2529.052734	-66.705475
2529.785156	-68.345695
2530.517578	-65.032982
2531.250000	-63.126247
2531.982422	-64.256134
2532.714844	-64.980942
2533.447266	-66.246323
2534.179688	-64.919388
2534.912109	-65.100410
2535.644531	-66.401970
2536.376953	-67.172813
2537.109375	-65.229599
2537.841797	-65.514038
2538.574219	-64.106827
2539.306641	-64.113708
2540.039063	-66.006912
2540.771484	-65.327919
2541.503906	-63.170441
2542.236328	-65.394203
2542.968750	-65.027138
2543.701172	-63.941025
2544.433594	-63.716602
2545.166016	-62.340309
2545.898438	-63.456661
2546.630859	-63.867050
2547.363281	-64.797806
2548.095703	-64.483055
2548.828125	-63.951679
2549.560547	-65.976295
2550.292969	-65.338127
2551.025391	-65.533058
2551.757813	-65.525803
2552.490234	-62.455509
2553.222656	-63.506428
2553.955078	-65.631248
2554.687500	-65.745735
2555.419922	-66.573013
2556.152344	-63.766533
2556.884766	-62.626511
2557.617188	-65.799339
2558.349609	-67.535393
2559.082031	-66.944092
2559.814453	-66.950745
2560.546875	-65.284065
2561.279297	-64.281067
2562.011719	-64.874496
2562.744141	-68.873062
2563.476563	-70.566673
2564.208984	-66.609955
2564.941406	-64.397377
2565.673828	-66.587563
2566.406250	-65.439362
2567.138672	-67.471893
2567.871094	-68.089478
2568.603516	-65.564621
2569.335938	-66.271660
2570.068359	-65.949829
2570.800781	-66.963623
2571.533203	-68.237816
2572.265625	-66.007103
2572.998047	-65.531212
2573.730469	-67.907372
2574.462891	-70.004402
2575.195313	-69.194389
2575.927734	-65.564697
2576.660156	-64.695114
2577.392578	-66.691963
2578.125000	-67.503769
2578.857422	-67.413498
2579.589844	-66.520271
2580.322266	-66.059372
2581.054688	-66.482056
2581.787109	-65.935776
2582.519531	-66.735947
2583.251953	-68.257309
2583.984375	-65.273636
2584.716797	-65.146027
2585.449219	-63.674091
2586.181641	-61.202076
2586.914063	-60.872139
2587.646484	-64.328339
2588.378906	-64.621994
2589.111328	-64.217522
2589.843750	-62.849297
2590.576172	-62.497601
2591.308594	-62.662918
2592.041016	-62.690762
2592.773438	-64.239059
2593.505859	-64.450752
2594.238281	-63.869480
2594.970703	-63.304325
2595.703125	-62.625740
2596.435547	-64.397476
2597.167969	-63.172836
2597.900391	-65.603477
2598.632813	-66.345451
2599.365234	-66.148743
2600.097656	-67.181305
2600.830078	-63.494614
2601.562500	-64.929451
2602.294922	-65.419067
2603.027344	-64.315323
2603.759766	-65.804367
2604.492188	-63.909058
2605.224609	-64.127724
2605.957031	-64.481346
2606.689453	-67.285530
2607.421875	-65.738808
2608.154297	-64.958282
2608.886719	-65.804398
2609.619141	-66.722862
2610.351563	-65.915634
2611.083984	-66.210258
2611.816406	-67.680969
2612.548828	-65.927971
2613.281250	-65.485909
2614.013672	-66.232605
2614.746094	-65.369576
2615.478516	-66.011360
2616.210938	-67.905571
2616.943359	-68.319794
2617.675781	-64.666687
2618.408203	-66.045113
2619.140625	-66.849480
2619.873047	-68.197525
2620.605469	-67.823944
2621.337891	-67.706306
2622.070313	-67.820442
2622.802734	-67.107872
2623.535156	-66.453972
2624.267578	-64.973282
2625.000000	-66.273674
2625.732422	-68.269608
2626.464844	-69.860680
2627.197266	-68.435112
2627.929688	-66.266487
2628.662109	-64.150101
2629.394531	-66.268379
2630.126953	-66.291283
2630.859375	-65.023399
2631.591797	-65.394653
2632.324219	-64.074234
2633.056641	-63.094524
2633.789063	-64.888252
2634.521484	-65.405701
2635.253906	-64.974648
2635.986328	-64.233818
2636.718750	-65.464859
2637.451172	-68.365601
2638.183594	-64.878990
2638.916016	-62.743366
2639.648438	-63.827381
2640.380859	-64.082756
2641.113281	-63.061996
2641.845703	-63.965858
2642.578125	-63.314419
2643.310547	-63.584812
2644.042969	-63.581470
2644.775391	-65.360565
2645.507813	-66.620857
2646.240234	-65.686554
2646.972656	-66.065666
2647.705078	-68.638809
2648.437500	-65.349670
2649.169922	-66.766052
2649.902344	-66.798706
2650.634766	-66.677147
2651.367188	-68.787537
2652.099609	-68.200699
2652.832031	-68.127701
2653.564453	-67.726044
2654.296875	-67.659401
2655.029297	-67.606155
2655.761719	-67.122551
2656.494141	-67.592896
2657.226563	-67.017349
2657.958984	-65.668587
2658.691406	-67.641594
2659.423828	-69.557350
2660.156250	-68.847969
2660.888672	-66.656044
2661.621094	-66.314812
2662.353516	-65.116455
2663.085938	-64.789520
2663.818359	-65.976303
2664.550781	-67.327591
2665.283203	-64.776909
2666.015625	-63.655563
2666.748047	-65.904953
2667.480469	-64.443619
2668.212891	-65.919960
2668.945313	-66.947884
2669.677734	-67.158234
2670.410156	-66.697609
2671.142578	-66.871338
2671.875000	-65.305084
2672.607422	-64.728485
2673.339844	-65.144379
2674.072266	-63.251801
2674.804688	-63.832188
2675.537109	-62.586514
2676.269531	-61.213978
2677.001953	-65.148521
2677.734375	-63.324863
2678.466797	-60.810989
2679.199219	-62.290951
2679.931641	-64.544861
2680.664063	-63.803970
2681.396484	-64.761337
2682.128906	-64.949638
2682.861328	-64.848778
2683.593750	-64.106140
2684.326172	-66.286377
2685.058594	-65.980087
2685.791016	-63.969135
2686.523438	-64.337143
2687.255859	-66.037430
2687.988281	-64.217216
2688.720703	-63.085136
2689.453125	-64.359322
2690.185547	-67.127960
2690.917969	-64.868195
2691.650391	-63.325169
2692.382813	-64.229469
2693.115234	-65.329590
2693.847656	-66.788071
2694.580078	-64.351135
2695.312500	-63.140381
2696.044922	-65.073685
2696.777344	-67.101570
2697.509766	-65.792603
2698.242188	-66.174980
2698.974609	-65.491982
2699.707031	-64.094086
2700.439453	-65.032707
2701.171875	-67.180176
2701.904297	-64.862549
2702.636719	-65.342117
2703.369141	-66.172874
2704.101563	-65.421410
2704.833984	-67.560768
2705.566406	-68.688744
2706.298828	-65.280876
2707.031250	-63.634029
2707.763672	-64.669762
2708.496094	-65.426514
2709.228516	-64.494484
2709.960938	-66.422501
2710.693359	-64.667862
2711.425781	-64.075325
2712.158203	-63.976955
2712.890625	-65.196815
2713.623047	-66.057762
2714.355469	-64.237770
2715.087891	-62.101292
2715.820313	-59.571659
2716.552734	-58.747688
2717.285156	-56.632210
2718.017578	-57.104328
2718.750000	-57.026264
2719.482422	-54.851978
2720.214844	-58.063255
2720.947266	-57.923080
2721.679688	-56.846668
2722.412109	-56.897289
2723.144531	-59.119133
2723.876953	-58.054394
2724.609375	-58.157604
2725.341797	-55.887722
2726.074219	-56.502373
2726.806641	-59.079556
2727.539063	-59.663368
2728.271484	-62.588814
2729.003906	-62.658890
2729.736328	-61.293591
2730.468750	-62.321587
2731.201172	-63.162716
2731.933594	-63.283882
2732.666016	-63.922585
2733.398438	-64.407478
2734.130859	-65.784782
2734.863281	-64.216553
2735.595703	-63.169113
2736.328125	-64.122910
2737.060547	-65.263092
2737.792969	-65.618561
2738.525391	-64.100533
2739.257813	-62.426090
2739.990234	-62.180443
2740.722656	-64.886345
2741.455078	-62.904320
2742.187500	-62.830746
2742.919922	-63.084171
2743.652344	-65.886627
2744.384766	-65.416786
2745.117188	-64.221184
2745.849609	-65.658798
2746.582031	-64.027657
2747.314453	-63.655861
2748.046875	-64.618172
2748.779297	-62.985359
2749.511719	-63.366295
2750.244141	-66.639748
2750.976563	-65.599731
2751.708984	-63.091488
2752.441406	-63.636749
2753.173828	-65.454880
2753.906250	-64.385635
2754.638672	-64.636574
2755.371094	-65.463081
2756.103516	-63.386299
2756.835938	-61.894402
2757.568359	-62.505230
2758.300781	-63.008469
2759.033203	-62.580986
2759.765625	-61.475616
2760.498047	-62.363049
2761.230469	-63.456779
2761.962891	-62.640739
2762.695313	-61.824043
2763.427734	-62.710976
2764.160156	-62.334415
2764.892578	-61.365665
2765.625000	-61.642143
2766.357422	-62.773300
2767.089844	-62.970974
2767.822266	-63.257984
2768.554688	-62.857048
2769.287109	-63.025639
2770.019531	-63.706394
2770.751953	-62.223633
2771.484375	-60.705585
2772.216797	-62.439919
2772.949219	-66.891327
2773.681641	-64.529297
2774.414063	-64.483757
2775.146484	-62.301449
2775.878906	-61.980564
2776.611328	-65.943321
2777.343750	-65.031662
2778.076172	-61.623604
2778.808594	-63.201767
2779.541016	-64.697861
2780.273438	-64.007614
2781.005859	-64.882980
2781.738281	-65.058289
2782.470703	-64.375046
2783.203125	-65.398758
2783.935547	-65.671341
2784.667969	-63.119698
2785.400391	-65.774185
2786.132813	-64.402214
2786.865234	-63.694386
2787.597656	-63.842876
2788.330078	-63.282375
2789.062500	-64.503616
2789.794922	-66.125084
2790.527344	-65.975197
2791.259766	-65.038017
2791.992188	-63.878563
2792.724609	-66.734177
2793.457031	-65.636963
2794.189453	-65.564568
2794.921875	-65.120171
2795.654297	-64.549248
2796.386719	-62.663712
2797.119141	-61.712112
2797.851563	-63.640831
2798.583984	-63.163067
2799.316406	-63.328587
2800.048828	-63.824478
2800.781250	-62.798103
2801.513672	-62.726818
2802.246094	-63.098789
2802.978516	-61.196934
2803.710938	-61.737274
2804.443359	-61.870068
2805.175781	-60.442638
2805.908203	-60.754978
2806.640625	-63.203884
2807.373047	-61.578239
2808.105469	-60.430481
2808.837891	-60.965904
2809.570313	-60.197994
2810.302734	-62.118351
2811.035156	-63.901558
2811.767578	-60.793194
2812.500000	-61.767307
2813.232422	-62.161694
2813.964844	-61.464512
2814.697266	-62.145187
2815.429688	-61.541603
2816.162109	-62.752537
2816.894531	-62.809288
2817.626953	-61.288719
2818.359375	-60.804031
2819.091797	-60.426598
2819.824219	-60.590595
2820.556641	-60.242641
2821.289063	-62.418262
2822.021484	-62.783089
2822.753906	-63.661602
2823.486328	-65.460762
2824.218750	-63.019714
2824.951172	-62.398872
2825.683594	-64.451347
2826.416016	-65.584778
2827.148438	-62.452671
2827.880859	-62.824875
2828.613281	-63.836693
2829.345703	-64.950058
2830.078125	-66.280273
2830.810547	-68.731239
2831.542969	-66.118660
2832.275391	-64.582962
2833.007813	-65.591179
2833.740234	-67.326706
2834.472656	-66.318237
2835.205078	-63.708260
2835.937500	-63.035755
2836.669922	-65.041229
2837.402344	-65.614632
2838.134766	-64.299706
2838.867188	-64.178490
2839.599609	-65.097862
2840.332031	-65.291870
2841.064453	-64.390251
2841.796875	-63.113571
2842.529297	-63.686886
2843.261719	-64.058372
2843.994141	-63.000954
2844.726563	-63.628654
2845.458984	-65.021156
2846.191406	-63.289822
2846.923828	-61.727417
2847.656250	-60.563633
2848.388672	-62.375324
2849.121094	-67.826126
2849.853516	-65.442482
2850.585938	-63.398163
2851.318359	-65.220390
2852.050781	-65.818893
2852.783203	-66.468208
2853.515625	-65.046547
2854.248047	-62.760468
2854.980469	-62.784691
2855.712891	-64.912292
2856.445313	-65.902008
2857.177734	-64.800758
2857.910156	-64.296097
2858.642578	-64.295540
2859.375000	-65.766464
2860.107422	-66.523827
2860.839844	-64.642570
2861.572266	-66.286423
2862.304688	-67.393944
2863.037109	-64.944283
2863.769531	-62.878471
2864.501953	-64.703400
2865.234375	-65.773315
2865.966797	-63.735683
2866.699219	-65.749985
2867.431641	-64.113953
2868.164063	-64.113007
2868.896484	-63.744522
2869.628906	-63.494991
2870.361328	-66.928139
2871.093750	-66.088516
2871.826172	-66.542702
2872.558594	-67.205765
2873.291016	-66.552605
2874.023438	-65.653618
2874.755859	-64.426025
2875.488281	-64.542992
2876.220703	-64.720253
2876.953125	-66.571144
2877.685547	-65.472466
2878.417969	-66.043053
2879.150391	-64.994659
2879.882813	-64.410583
2880.615234	-63.578217
2881.347656	-64.583145
2882.080078	-67.030113
2882.812500	-69.301689
2883.544922	-68.516418
2884.277344	-66.293999
2885.009766	-66.907295
2885.742188	-66.645744
2886.474609	-68.724937
2887.207031	-67.840912
2887.939453	-64.304077
2888.671875	-65.501846
2889.404297	-64.608414
2890.136719	-62.334553
2890.869141	-62.485092
2891.601563	-59.414085
2892.333984	-59.937603
2893.066406	-64.659973
2893.798828	-61.649170
2894.531250	-60.309879
2895.263672	-61.632221
2895.996094	-62.470173
2896.728516	-62.043198
2897.460938	-63.286362
2898.193359	-63.349014
2898.925781	-61.658310
2899.658203	-62.001831
2900.390625	-63.158138
2901.123047	-62.609657
2901.855469	-64.107452
2902.587891	-65.411629
2903.320313	-65.893211
2904.052734	-63.867661
2904.785156	-63.415661
2905.517578	-63.169296
2906.250000	-64.492043
2906.982422	-65.557655
2907.714844	-65.961639
2908.447266	-66.185738
2909.179688	-64.738396
2909.912109	-63.591038
2910.644531	-62.881779
2911.376953	-63.452141
2912.109375	-65.176056
2912.841797	-65.430862
2913.574219	-65.145988
2914.306641	-66.116394
2915.039063	-66.106339
2915.771484	-64.919350
2916.503906	-65.180382
2917.236328	-65.695557
2917.968750	-66.357559
2918.701172	-66.214729
2919.433594	-65.612961
2920.166016	-63.546593
2920.898438	-65.362823
2921.630859	-64.873726
2922.363281	-65.170387
2923.095703	-64.755836
2923.828125	-65.066895
2924.560547	-65.200333
2925.292969	-66.782608
2926.025391	-68.205177
2926.757813	-67.718399
2927.490234	-66.436859
2928.222656	-65.811172
2928.955078	-64.246750
2929.687500	-62.143318
2930.419922	-63.283234
2931.152344	-62.182007
2931.884766	-61.714287
2932.617188	-59.890377
2933.349609	-57.866257
2934.082031	-58.838406
2934.814453	-56.463898
2935.546875	-56.018776
2936.279297	-55.085205
2937.011719	-53.558037
2937.744141	-54.711464
2938.476563	-57.132252
2939.208984	-54.526535
2939.941406	-56.004951
2940.673828	-55.554592
2941.406250	-53.423790
2942.138672	-55.893570
2942.871094	-57.091301
2943.603516	-53.069698
2944.335938	-53.202454
2945.068359	-53.852142
2945.800781	-53.750851
2946.533203	-54.148865
2947.265625	-56.925205
2947.998047	-54.053024
2948.730469	-54.139439
2949.462891	-57.947182
2950.195313	-56.324200
2950.927734	-55.683857
2951.660156	-55.403164
2952.392578	-54.914955
2953.125000	-56.272732
2953.857422	-56.308933
2954.589844	-55.758854
2955.322266	-56.701805
2956.054688	-56.863968
2956.787109	-58.315269
2957.519531	-61.784637
2958.251953	-60.072239
2958.984375	-63.223846
2959.716797	-64.207870
2960.449219	-63.672775
2961.181641	-63.608803
2961.914063	-63.259029
2962.646484	-63.432320
2963.378906	-63.257668
2964.111328	-66.708511
2964.843750	-65.821693
2965.576172	-65.202789
2966.308594	-64.578247
2967.041016	-64.993729
2967.773438	-65.767662
2968.505859	-64.983589
2969.238281	-64.665009
2969.970703	-63.660645
2970.703125	-64.547295
2971.435547	-66.133522
2972.167969	-64.452118
2972.900391	-63.336216
2973.632813	-62.285530
2974.365234	-59.752796
2975.097656	-59.930313
2975.830078	-60.404682
2976.562500	-60.968300
2977.294922	-61.926853
2978.027344	-58.758831
2978.759766	-59.460350
2979.492188	-61.719391
2980.224609	-60.272617
2980.957031	-59.885746
2981.689453	-59.968491
2982.421875	-60.935398
2983.154297	-61.680458
2983.886719	-62.808460
2984.619141	-60.056118
2985.351563	-60.783615
2986.083984	-62.775764
2986.816406	-63.149750
2987.548828	-64.586937
2988.281250	-65.851212
2989.013672	-67.960777
2989.746094	-63.766148
2990.478516	-64.745895
2991.210938	-65.380882
2991.943359	-65.074852
2992.675781	-67.636398
2993.408203	-64.868607
2994.140625	-64.065376
2994.873047	-63.687840
2995.605469	-65.442429
2996.337891	-67.327873
2997.070313	-65.003151
2997.802734	-63.916855
2998.535156	-63.389671
2999.267578	-62.052628
3000.000000	-63.101841
3000.732422	-63.573776
3001.464844	-63.325768
3002.197266	-63.952847
3002.929688	-67.075256
3003.662109	-64.893417
3004.394531	-64.012779
3005.126953	-64.378357
3005.859375	-66.365273
3006.591797	-66.716217
3007.324219	-65.823601
3008.056641	-63.611572
3008.789063	-63.307163
3009.521484	-65.271500
3010.253906	-65.987534
3010.986328	-64.048988
3011.718750	-64.884872
3012.451172	-63.344513
3013.183594	-62.464851
3013.916016	-63.894943
3014.648438	-62.928841
3015.380859	-58.729988
3016.113281	-57.084156
3016.845703	-54.664513
3017.578125	-53.823811
3018.310547	-53.234474
3019.042969	-51.548615
3019.775391	-50.750267
3020.507813	-54.125732
3021.240234	-50.058495
3021.972656	-51.444298
3022.705078	-55.991970
3023.437500	-51.671665
3024.169922	-49.348629
3024.902344	-49.860325
3025.634766	-53.803509
3026.367188	-52.695988
3027.099609	-53.668644
3027.832031	-53.172661
3028.564453	-52.361385
3029.296875	-55.535866
3030.029297	-57.650391
3030.761719	-58.836452
3031.494141	-59.236820
3032.226563	-60.502644
3032.958984	-59.810806
3033.691406	-62.367451
3034.423828	-61.374756
3035.156250	-60.441936
3035.888672	-61.802219
3036.621094	-64.175415
3037.353516	-61.915058
3038.085938	-62.045544
3038.818359	-63.975639
3039.550781	-64.853630
3040.283203	-64.513504
3041.015625	-63.976097
3041.748047	-63.184265
3042.480469	-65.242210
3043.212891	-63.650948
3043.945313	-62.312019
3044.677734	-63.159325
3045.410156	-62.167896
3046.142578	-63.945690
3046.875000	-64.787674
3047.607422	-62.065136
3048.339844	-63.678749
3049.072266	-64.851898
3049.804688	-64.866081
3050.537109	-63.745197
3051.269531	-60.328228
3052.001953	-60.326420
3052.734375	-62.243244
3053.466797	-61.761856
3054.199219	-63.317684
3054.931641	-64.791870
3055.664063	-63.589893
3056.396484	-62.895943
3057.128906	-62.801811
3057.861328	-62.108501
3058.593750	-62.418251
3059.326172	-62.386162
3060.058594	-61.612129
3060.791016	-61.091206
3061.523438	-61.286869
3062.255859	-59.034103
3062.988281	-59.738785
3063.720703	-59.321533
3064.453125	-58.396027
3065.185547	-60.478119
3065.917969	-60.762543
3066.650391	-59.027107
3067.382813	-58.783371
3068.115234	-58.295647
3068.847656	-59.399353
3069.580078	-59.013908
3070.312500	-60.410427
3071.044922	-59.696491
3071.777344	-57.669338
3072.509766	-59.297272
3073.242188	-61.204037
3073.974609	-60.424084
3074.707031	-58.996498
3075.439453	-58.727219
3076.171875	-62.612816
3076.904297	-63.748974
3077.636719	-63.271328
3078.369141	-61.197395
3079.101563	-61.271072
3079.833984	-62.059555
3080.566406	-61.407135
3081.298828	-60.335999
3082.031250	-58.749191
3082.763672	-61.002037
3083.496094	-61.476704
3084.228516	-61.579281
3084.960938	-61.162830
3085.693359	-60.549606
3086.425781	-60.093296
3087.158203	-58.629799
3087.890625	-61.527927
3088.623047	-60.391369
3089.355469	-61.228638
3090.087891	-61.219116
3090.820313	-62.891411
3091.552734	-61.986252
3092.285156	-59.645424
3093.017578	-59.528313
3093.750000	-58.156914
3094.482422	-58.272015
3095.214844	-56.800205
3095.947266	-59.018261
3096.679688	-58.554790
3097.412109	-59.548660
3098.144531	-60.730225
3098.876953	-62.669514
3099.609375	-62.460815
3100.341797	-60.826073
3101.074219	-59.513836
3101.806641	-58.052525
3102.539063	-55.849548
3103.271484	-55.804890
3104.003906	-58.143158
3104.736328	-58.261234
3105.468750	-55.507805
3106.201172	-55.008617
3106.933594	-56.078438
3107.666016	-52.885841
3108.398438	-55.278347
3109.130859	-58.727764
3109.863281	-54.452850
3110.595703	-53.481628
3111.328125	-52.708275
3112.060547	-54.021152
3112.792969	-54.400356
3113.525391	-55.396275
3114.257813	-55.080711
3114.990234	-55.730141
3115.722656	-57.702412
3116.455078	-59.021027
3117.187500	-58.619129
3117.919922	-59.944798
3118.652344	-60.056499
3119.384766	-59.672886
3120.117188	-61.741261
3120.849609	-61.987198
3121.582031	-61.090267
3122.314453	-61.016800
3123.046875	-61.521957
3123.779297	-60.943768
3124.511719	-58.790215
3125.244141	-60.097721
3125.976563	-61.011543
3126.708984	-59.363850
3127.441406	-59.041214
3128.173828	-62.612839
3128.906250	-63.494286
3129.638672	-61.675545
3130.371094	-60.638664
3131.103516	-63.356480
3131.835938	-60.625401
3132.568359	-59.683983
3133.300781	-60.671829
3134.033203	-62.325119
3134.765625	-60.416370
3135.498047	-60.851635
3136.230469	-63.549725
3136.962891	-63.499737
3137.695313	-62.302208
3138.427734	-61.555244
3139.160156	-61.156036
3139.892578	-59.510998
3140.625000	-61.708004
3141.357422	-61.575191
3142.089844	-61.279297
3142.822266	-61.585056
3143.554688	-61.115860
3144.287109	-61.042931
3145.019531	-60.134266
3145.751953	-57.186577
3146.484375	-57.066891
3147.216797	-57.196201
3147.949219	-56.894005
3148.681641	-54.351334
3149.414063	-54.698570
3150.146484	-55.409317
3150.878906	-51.744347
3151.611328	-54.051624
3152.343750	-56.763458
3153.076172	-55.203522
3153.808594	-53.949497
3154.541016	-54.736191
3155.273438	-57.380688
3156.005859	-56.373734
3156.738281	-56.984562
3157.470703	-58.600655
3158.203125	-57.868099
3158.935547	-57.328362
3159.667969	-57.566151
3160.400391	-58.888824
3161.132813	-60.404587
3161.865234	-60.818489
3162.597656	-58.927387
3163.330078	-60.918503
3164.062500	-62.433315
3164.794922	-59.713554
3165.527344	-59.474010
3166.259766	-59.847767
3166.992188	-59.482800
3167.724609	-59.500420
3168.457031	-63.775253
3169.189453	-62.596939
3169.921875	-60.720291
3170.654297	-61.895145
3171.386719	-61.974216
3172.119141	-61.972900
3172.851563	-59.339584
3173.583984	-60.911713
3174.316406	-61.923664
3175.048828	-62.120472
3175.781250	-60.697765
3176.513672	-60.069534
3177.246094	-60.120506
3177.978516	-63.239605
3178.710938	-62.317863
3179.443359	-61.732006
3180.175781	-61.756008
3180.908203	-61.997684
3181.640625	-65.050362
3182.373047	-60.847301
3183.105469	-63.241760
3183.837891	-63.841572
3184.570313	-62.130074
3185.302734	-61.502819
3186.035156	-59.656055
3186.767578	-61.172760
3187.500000	-62.819736
3188.232422	-61.790726
3188.964844	-62.709690
3189.697266	-61.323788
3190.429688	-60.766689
3191.162109	-61.898121
3191.894531	-64.097244
3192.626953	-64.031998
3193.359375	-60.437389
3194.091797	-58.271763
3194.824219	-60.305538
3195.556641	-62.090725
3196.289063	-59.906624
3197.021484	-59.082771
3197.753906	-60.761578
3198.486328	-60.166870
3199.218750	-60.351994
3199.951172	-62.454697
3200.683594	-62.692707
3201.416016	-61.609024
3202.148438	-58.429661
3202.880859	-59.737846
3203.613281	-62.751015
3204.345703	-60.456650
3205.078125	-61.944836
3205.810547	-63.095581
3206.542969	-63.521259
3207.275391	-64.101021
3208.007813	-61.783958
3208.740234	-58.211975
3209.472656	-58.693653
3210.205078	-59.618465
3210.937500	-63.464512
3211.669922	-63.077976
3212.402344	-61.669979
3213.134766	-61.598194
3213.867188	-61.146313
3214.599609	-61.154293
3215.332031	-60.597485
3216.064453	-60.567413
3216.796875	-59.537189
3217.529297	-60.150742
3218.261719	-62.321163
3218.994141	-63.415401
3219.726563	-61.649483
3220.458984	-61.927193
3221.191406	-62.305752
3221.923828	-60.146370
3222.656250	-59.777187
3223.388672	-60.755722
3224.121094	-62.857792
3224.853516	-67.229912
3225.585938	-63.817356
3226.318359	-63.803036
3227.050781	-62.143581
3227.783203	-60.748135
3228.515625	-60.950584
3229.248047	-61.062145
3229.980469	-60.306732
3230.712891	-61.449413
3231.445313	-62.013229
3232.177734	-61.508175
3232.910156	-59.951374
3233.642578	-60.041126
3234.375000	-59.568562
3235.107422	-59.218884
3235.839844	-60.534271
3236.572266	-59.381290
3237.304688	-59.603828
3238.037109	-61.089222
3238.769531	-61.394302
3239.501953	-57.972366
3240.234375	-57.386074
3240.966797	-60.612808
3241.699219	-59.854248
3242.431641	-58.375084
3243.164063	-60.319504
3243.896484	-59.384830
3244.628906	-60.019508
3245.361328	-60.243675
3246.093750	-59.476612
