Frequency (Hz)	Level (dB)
5656.494141	-77.795540
5657.226563	-78.498177
5657.958984	-78.298203
5658.691406	-78.922058
5659.423828	-81.156975
5660.156250	-78.031479
5660.888672	-77.880722
5661.621094	-81.058754
5662.353516	-80.087692
5663.085938	-78.612663
5663.818359	-79.393684
5664.550781	-79.949081
5665.283203	-79.324127
5666.015625	-77.715385
5666.748047	-76.127487
5667.480469	-79.108734
5668.212891	-82.341797
5668.945313	-80.699806
5669.677734	-81.157059
5670.410156	-80.568169
5671.142578	-80.985435
5671.875000	-78.016403
5672.607422	-76.108162
5673.339844	-78.879669
5674.072266	-79.367455
5674.804688	-79.483383
5675.537109	-79.206291
5676.269531	-77.075981
5677.001953	-78.052422
5677.734375	-76.883766
5678.466797	-77.450180
5679.199219	-77.317009
5679.931641	-77.490677
5680.664063	-80.593346
5681.396484	-81.545601
5682.128906	-78.857056
5682.861328	-78.353569
5683.593750	-75.252266
5684.326172	-75.295456
5685.058594	-76.987602
5685.791016	-76.950272
5686.523438	-79.084755
5687.255859	-78.502625
5687.988281	-79.915901
5688.720703	-79.758041
5689.453125	-78.324799
5690.185547	-77.595352
5690.917969	-77.434692
5691.650391	-78.103828
5692.382813	-78.689262
5693.115234	-79.221375
5693.847656	-76.792801
5694.580078	-77.227844
5695.312500	-81.995979
5696.044922	-77.691513
5696.777344	-76.295784
5697.509766	-77.504555
5698.242188	-78.623260
5698.974609	-79.130630
5699.707031	-77.863388
5700.439453	-77.185234
5701.171875	-79.736427
5701.904297	-80.507072
5702.636719	-79.625130
5703.369141	-80.987946
5704.101563	-79.995934
5704.833984	-78.688545
5705.566406	-78.187698
5706.298828	-76.905144
5707.031250	-76.773102
5707.763672	-77.883812
5708.496094	-77.881790
5709.228516	-77.545677
5709.960938	-75.539207
5710.693359	-76.623215
5711.425781	-76.589043
5712.158203	-74.388916
5712.890625	-74.739143
5713.623047	-75.338875
5714.355469	-76.085518
5715.087891	-76.820198
5715.820313	-74.676613
5716.552734	-76.506302
5717.285156	-72.858932
5718.017578	-71.979836
5718.750000	-71.619270
5719.482422	-72.997978
5720.214844	-73.753380
5720.947266	-72.493584
5721.679688	-72.296478
5722.412109	-73.645401
5723.144531	-73.364006
5723.876953	-72.694687
5724.609375	-73.491203
5725.341797	-72.968048
5726.074219	-73.585716
5726.806641	-75.242455
5727.539063	-72.768669
5728.271484	-72.871635
5729.003906	-75.446480
5729.736328	-74.092133
5730.468750	-74.430954
5731.201172	-73.970940
5731.933594	-73.719154
5732.666016	-73.660278
5733.398438	-74.387375
5734.130859	-74.078606
5734.863281	-76.001701
5735.595703	-76.042854
5736.328125	-75.092506
5737.060547	-76.384048
5737.792969	-77.576012
5738.525391	-74.743599
5739.257813	-76.605316
5739.990234	-75.689323
5740.722656	-74.076370
5741.455078	-75.857483
5742.187500	-75.545227
5742.919922	-74.514893
5743.652344	-75.235748
5744.384766	-74.721199
5745.117188	-73.992172
5745.849609	-72.964203
5746.582031	-75.340958
5747.314453	-74.211281
5748.046875	-73.499542
5748.779297	-75.043892
5749.511719	-72.221817
5750.244141	-75.285736
5750.976563	-71.154770
5751.708984	-71.751236
5752.441406	-72.666893
5753.173828	-70.726128
5753.906250	-70.142906
5754.638672	-71.103188
5755.371094	-70.655670
5756.103516	-70.961349
5756.835938	-70.846466
5757.568359	-69.781876
5758.300781	-70.547829
5759.033203	-68.078156
5759.765625	-68.915634
5760.498047	-73.027306
5761.230469	-73.505241
5761.962891	-72.717987
5762.695313	-73.540047
5763.427734	-72.560349
5764.160156	-74.107933
5764.892578	-71.970482
5765.625000	-72.026024
5766.357422	-73.174820
5767.089844	-75.383453
5767.822266	-78.458740
5768.554688	-76.113770
5769.287109	-74.887238
5770.019531	-75.657639
5770.751953	-76.674171
5771.484375	-77.326927
5772.216797	-75.835960
5772.949219	-73.317787
5773.681641	-72.399437
5774.414063	-73.351906
5775.146484	-75.241951
5775.878906	-75.295578
5776.611328	-75.841415
5777.343750	-75.145287
5778.076172	-75.346306
5778.808594	-73.606598
5779.541016	-73.177094
5780.273438	-73.768845
5781.005859	-73.428337
5781.738281	-72.999489
5782.470703	-75.899734
5783.203125	-73.966492
5783.935547	-76.588821
5784.667969	-74.315620
5785.400391	-74.023438
5786.132813	-75.272194
5786.865234	-73.108231
5787.597656	-71.111633
5788.330078	-70.857529
5789.062500	-72.541901
5789.794922	-73.801674
5790.527344	-72.454460
5791.259766	-70.811653
5791.992188	-71.272301
5792.724609	-71.393379
5793.457031	-70.886574
5794.189453	-74.220299
5794.921875	-75.182655
5795.654297	-73.530190
5796.386719	-74.689293
5797.119141	-73.732048
5797.851563	-75.138641
5798.583984	-74.945641
5799.316406	-74.170151
5800.048828	-76.222893
5800.781250	-75.299522
5801.513672	-73.009003
5802.246094	-75.507278
5802.978516	-78.382629
5803.710938	-78.900017
5804.443359	-78.438652
5805.175781	-78.962639
5805.908203	-78.931244
5806.640625	-76.450439
5807.373047	-75.331337
5808.105469	-77.071571
5808.837891	-78.745506
5809.570313	-79.953278
5810.302734	-78.166817
5811.035156	-76.637131
5811.767578	-76.646812
5812.500000	-75.790344
5813.232422	-75.779579
5813.964844	-76.646942
5814.697266	-76.127419
5815.429688	-74.692116
5816.162109	-76.403503
5816.894531	-79.230186
5817.626953	-79.772751
5818.359375	-77.371880
5819.091797	-77.003120
5819.824219	-76.948792
5820.556641	-76.661331
5821.289063	-76.413467
5822.021484	-76.558746
5822.753906	-76.716232
5823.486328	-78.768280
5824.218750	-77.209671
5824.951172	-76.790398
5825.683594	-75.897575
5826.416016	-75.852798
5827.148438	-75.795403
5827.880859	-77.748734
5828.613281	-77.675842
5829.345703	-77.493240
5830.078125	-78.869141
5830.810547	-78.771538
5831.542969	-78.816429
5832.275391	-79.451698
5833.007813	-78.952087
5833.740234	-79.218636
5834.472656	-76.218437
5835.205078	-72.206512
5835.937500	-74.787071
5836.669922	-77.770157
5837.402344	-78.367088
5838.134766	-79.527565
5838.867188	-82.148438
5839.599609	-79.984550
5840.332031	-79.455017
5841.064453	-76.459129
5841.796875	-77.377701
5842.529297	-78.256516
5843.261719	-80.055763
5843.994141	-80.514557
5844.726563	-77.881195
5845.458984	-78.969887
5846.191406	-79.226013
5846.923828	-77.246834
5847.656250	-80.167412
5848.388672	-78.571388
5849.121094	-77.077888
5849.853516	-78.232109
5850.585938	-79.684044
5851.318359	-81.638702
5852.050781	-81.843056
5852.783203	-81.434471
5853.515625	-80.136894
5854.248047	-79.384567
5854.980469	-77.391449
5855.712891	-77.441879
5856.445313	-79.092369
5857.177734	-81.696861
5857.910156	-80.827042
5858.642578	-80.750610
5859.375000	-78.608833
5860.107422	-79.237404
5860.839844	-82.045670
5861.572266	-83.242111
5862.304688	-79.955574
5863.037109	-81.521927
5863.769531	-84.116661
5864.501953	-84.112038
5865.234375	-83.905472
5865.966797	-82.190582
5866.699219	-81.855972
5867.431641	-83.815727
5868.164063	-80.846497
5868.896484	-77.074654
5869.628906	-78.347397
5870.361328	-82.014885
5871.093750	-82.772369
5871.826172	-83.508087
5872.558594	-87.316200
5873.291016	-86.836876
5874.023438	-83.169464
5874.755859	-82.650146
5875.488281	-83.897972
5876.220703	-82.164436
5876.953125	-81.291153
5877.685547	-82.485146
5878.417969	-81.449493
5879.150391	-81.052681
5879.882813	-84.129631
5880.615234	-81.735191
5881.347656	-83.389160
5882.080078	-83.800278
5882.812500	-84.094864
5883.544922	-82.104408
5884.277344	-80.777107
5885.009766	-82.641197
5885.742188	-84.896957
5886.474609	-83.695793
5887.207031	-82.772888
5887.939453	-81.115623
5888.671875	-81.031845
5889.404297	-80.168701
5890.136719	-82.184021
5890.869141	-83.253899
5891.601563	-83.474854
5892.333984	-82.190727
5893.066406	-80.614212
5893.798828	-77.279991
5894.531250	-76.392380
5895.263672	-78.105377
5895.996094	-78.436386
5896.728516	-76.985947
5897.460938	-78.952477
5898.193359	-79.951530
5898.925781	-78.903809
5899.658203	-81.125229
5900.390625	-83.620529
5901.123047	-84.861229
5901.855469	-79.868004
5902.587891	-76.216583
5903.320313	-78.699318
5904.052734	-83.195755
5904.785156	-82.918480
5905.517578	-83.625618
5906.250000	-86.770103
5906.982422	-86.420662
5907.714844	-85.251060
5908.447266	-84.867462
5909.179688	-85.306847
5909.912109	-84.721313
5910.644531	-84.590492
5911.376953	-84.013069
5912.109375	-86.031868
5912.841797	-86.489761
5913.574219	-83.611565
5914.306641	-81.506393
5915.039063	-83.545578
5915.771484	-83.915482
5916.503906	-85.158791
5917.236328	-85.130592
5917.968750	-83.717445
5918.701172	-84.959602
5919.433594	-86.519478
5920.166016	-84.251106
5920.898438	-85.134773
5921.630859	-85.507690
5922.363281	-86.833504
5923.095703	-84.924248
5923.828125	-85.856842
5924.560547	-87.043640
5925.292969	-87.149750
5926.025391	-87.917976
5926.757813	-88.189934
5927.490234	-88.035896
5928.222656	-88.002678
5928.955078	-87.112823
5929.687500	-87.173790
5930.419922	-85.882210
5931.152344	-87.554848
5931.884766	-87.484245
5932.617188	-85.802643
5933.349609	-87.167290
5934.082031	-88.537071
5934.814453	-88.661880
5935.546875	-84.587494
5936.279297	-81.428574
5937.011719	-83.316162
5937.744141	-86.430183
5938.476563	-87.059898
5939.208984	-88.010719
5939.941406	-89.647850
5940.673828	-88.097115
5941.406250	-86.535492
5942.138672	-86.188843
5942.871094	-87.383354
5943.603516	-86.856361
5944.335938	-86.075989
5945.068359	-88.402626
5945.800781	-89.911957
5946.533203	-87.323959
5947.265625	-86.895081
5947.998047	-86.123398
5948.730469	-87.711281
5949.462891	-87.495857
5950.195313	-88.557251
5950.927734	-88.828957
5951.660156	-88.153450
5952.392578	-88.910858
5953.125000	-89.719124
5953.857422	-88.125404
5954.589844	-88.336403
5955.322266	-90.394447
5956.054688	-89.873917
5956.787109	-87.284508
5957.519531	-86.284927
5958.251953	-88.005478
5958.984375	-87.888931
5959.716797	-88.920601
5960.449219	-90.402290
5961.181641	-89.762482
5961.914063	-85.338852
5962.646484	-85.107048
5963.378906	-85.470627
5964.111328	-88.351883
5964.843750	-89.684723
5965.576172	-89.642509
5966.308594	-88.245331
5967.041016	-89.417725
5967.773438	-88.770042
5968.505859	-88.491936
5969.238281	-86.069542
5969.970703	-81.442078
5970.703125	-83.816605
5971.435547	-89.566765
5972.167969	-88.682976
5972.900391	-88.423180
5973.632813	-91.217033
5974.365234	-89.870491
5975.097656	-88.247818
5975.830078	-86.521843
5976.562500	-86.048019
5977.294922	-86.651184
5978.027344	-87.482964
5978.759766	-89.437271
5979.492188	-90.933418
5980.224609	-88.570587
5980.957031	-86.687248
5981.689453	-85.675262
5982.421875	-86.875664
5983.154297	-88.430901
5983.886719	-90.080612
5984.619141	-92.749184
5985.351563	-89.276237
5986.083984	-88.675110
5986.816406	-88.693184
5987.548828	-86.762268
5988.281250	-86.726242
5989.013672	-90.078064
5989.746094	-91.869476
5990.478516	-87.590706
5991.210938	-86.576653
5991.943359	-87.502411
5992.675781	-86.429611
5993.408203	-88.743858
5994.140625	-90.728554
5994.873047	-91.813248
5995.605469	-88.261551
5996.337891	-86.865776
5997.070313	-87.468178
5997.802734	-89.978088
5998.535156	-89.128738
5999.267578	-90.343719
6000.000000	-89.007568
6000.732422	-90.732903
6001.464844	-89.090721
6002.197266	-87.686623
6002.929688	-84.224152
6003.662109	-78.783478
6004.394531	-80.766945
6005.126953	-87.665276
6005.859375	-87.716476
6006.591797	-88.803741
6007.324219	-90.372955
6008.056641	-92.892960
6008.789063	-90.504883
6009.521484	-89.799484
6010.253906	-89.250214
6010.986328	-87.250336
6011.718750	-87.282761
6012.451172	-88.845596
6013.183594	-89.947487
6013.916016	-88.961517
6014.648438	-87.657753
6015.380859	-85.908379
6016.113281	-85.299561
6016.845703	-86.675262
6017.578125	-88.839119
6018.310547	-89.478996
6019.042969	-86.621445
6019.775391	-87.285194
6020.507813	-89.427994
6021.240234	-87.934875
6021.972656	-85.360779
6022.705078	-87.895790
6023.437500	-88.046837
6024.169922	-85.754387
6024.902344	-85.649902
6025.634766	-87.468262
6026.367188	-86.158249
6027.099609	-86.857048
6027.832031	-89.734230
6028.564453	-90.754204
6029.296875	-87.985085
6030.029297	-86.090775
6030.761719	-87.704376
6031.494141	-89.188522
6032.226563	-86.658455
6032.958984	-87.854630
6033.691406	-88.420502
6034.423828	-89.010033
6035.156250	-90.988426
6035.888672	-89.885010
6036.621094	-86.001114
6037.353516	-79.842850
6038.085938	-80.599571
6038.818359	-87.711578
6039.550781	-89.740234
6040.283203	-89.886032
6041.015625	-90.824554
6041.748047	-91.860596
6042.480469	-92.803276
6043.212891	-91.397415
6043.945313	-88.966492
6044.677734	-89.458733
6045.410156	-90.233521
6046.142578	-91.559753
6046.875000	-92.025482
6047.607422	-92.174164
6048.339844	-90.296547
6049.072266	-88.682312
6049.804688	-87.398849
6050.537109	-87.878136
6051.269531	-90.461021
6052.001953	-91.072235
6052.734375	-89.344543
6053.466797	-90.560555
6054.199219	-89.680687
6054.931641	-88.132942
6055.664063	-88.224251
6056.396484	-87.410873
6057.128906	-87.872589
6057.861328	-87.239021
6058.593750	-86.428696
6059.326172	-87.565651
6060.058594	-87.399933
6060.791016	-88.154068
6061.523438	-90.174660
6062.255859	-92.649391
6062.988281	-89.286095
6063.720703	-87.707840
6064.453125	-87.728416
6065.185547	-87.542633
6065.917969	-87.954239
6066.650391	-89.647278
6067.382813	-89.632408
6068.115234	-92.785835
6068.847656	-92.154793
6069.580078	-92.422630
6070.312500	-88.827660
6071.044922	-82.430115
6071.777344	-82.630013
6072.509766	-89.955055
6073.242188	-90.930298
6073.974609	-91.770439
6074.707031	-91.989212
6075.439453	-91.812126
6076.171875	-91.250053
6076.904297	-90.615738
6077.636719	-91.224899
6078.369141	-90.421242
6079.101563	-90.289497
6079.833984	-90.894852
6080.566406	-92.323074
6081.298828	-92.744728
6082.031250	-91.805458
6082.763672	-87.849152
6083.496094	-87.498581
6084.228516	-89.123283
6084.960938	-90.091354
6085.693359	-89.858673
6086.425781	-89.857590
6087.158203	-91.986404
6087.890625	-88.554367
6088.623047	-88.087143
6089.355469	-88.488060
6090.087891	-87.746956
6090.820313	-88.302032
6091.552734	-87.675171
6092.285156	-87.057755
6093.017578	-87.637741
6093.750000	-88.388710
6094.482422	-89.422012
6095.214844	-90.220833
6095.947266	-89.267120
6096.679688	-89.255867
6097.412109	-90.150604
6098.144531	-88.227066
6098.876953	-88.645096
6099.609375	-89.927010
6100.341797	-91.346397
6101.074219	-93.512459
6101.806641	-94.277435
6102.539063	-91.893326
6103.271484	-93.333313
6104.003906	-90.349701
6104.736328	-84.207550
6105.468750	-84.584732
6106.201172	-91.076210
6106.933594	-91.951012
6107.666016	-93.866821
6108.398438	-92.163635
6109.130859	-91.746735
6109.863281	-92.971344
6110.595703	-90.730446
6111.328125	-89.184090
6112.060547	-88.547729
6112.792969	-88.750381
6113.525391	-90.165375
6114.257813	-90.400414
6114.990234	-90.865028
6115.722656	-91.147736
6116.455078	-88.552200
6117.187500	-86.495392
6117.919922	-87.982430
6118.652344	-90.054115
6119.384766	-89.894928
6120.117188	-89.394951
6120.849609	-91.074638
6121.582031	-88.945679
6122.314453	-90.481567
6123.046875	-87.579750
6123.779297	-86.241829
6124.511719	-87.341606
6125.244141	-87.018143
6125.976563	-84.284698
6126.708984	-85.914063
6127.441406	-86.877617
6128.173828	-85.859344
6128.906250	-86.877914
6129.638672	-88.570496
6130.371094	-87.046638
6131.103516	-86.717690
6131.835938	-85.008858
6132.568359	-86.047035
6133.300781	-88.621490
6134.033203	-92.478516
6134.765625	-93.505043
6135.498047	-91.434616
6136.230469	-89.592018
6136.962891	-89.548943
6137.695313	-88.014725
6138.427734	-82.713455
6139.160156	-83.082436
6139.892578	-88.970871
6140.625000	-90.668732
6141.357422	-92.516670
6142.089844	-91.506950
6142.822266	-91.191719
6143.554688	-93.535278
6144.287109	-92.630806
6145.019531	-91.457336
6145.751953	-88.993538
6146.484375	-88.356224
6147.216797	-90.338150
6147.949219	-93.641502
6148.681641	-93.316727
6149.414063	-92.736023
6150.146484	-90.872955
6150.878906	-88.225952
6151.611328	-89.418129
6152.343750	-90.474258
6153.076172	-90.989273
6153.808594	-91.897667
6154.541016	-91.263489
6155.273438	-90.398392
6156.005859	-90.746338
6156.738281	-90.644157
6157.470703	-90.718010
6158.203125	-92.614990
6158.935547	-90.283714
6159.667969	-86.447121
6160.400391	-86.510216
6161.132813	-88.892509
6161.865234	-88.121735
6162.597656	-88.496078
6163.330078	-90.709145
6164.062500	-91.927887
6164.794922	-89.561935
6165.527344	-87.833801
6166.259766	-89.369781
6166.992188	-90.451447
6167.724609	-91.440018
6168.457031	-90.702362
6169.189453	-91.602585
6169.921875	-90.646881
6170.654297	-89.810989
6171.386719	-87.477684
6172.119141	-85.657120
6172.851563	-87.007286
6173.583984	-88.316200
6174.316406	-88.518959
6175.048828	-89.883392
6175.781250	-90.066879
6176.513672	-90.546730
6177.246094	-90.511368
6177.978516	-90.340675
6178.710938	-89.020332
6179.443359	-89.082611
6180.175781	-90.923859
6180.908203	-93.297737
6181.640625	-93.211342
6182.373047	-91.621109
6183.105469	-89.091164
6183.837891	-87.287628
6184.570313	-85.926628
6185.302734	-86.973282
6186.035156	-88.959824
6186.767578	-90.322037
6187.500000	-88.283569
6188.232422	-87.542183
6188.964844	-88.152924
6189.697266	-90.257874
6190.429688	-90.576317
6191.162109	-90.276711
6191.894531	-90.641258
6192.626953	-91.182884
6193.359375	-90.980652
6194.091797	-89.755844
6194.824219	-92.144463
6195.556641	-90.791878
6196.289063	-90.504723
6197.021484	-91.878662
6197.753906	-91.139725
6198.486328	-87.768288
6199.218750	-85.537361
6199.951172	-86.106247
6200.683594	-88.092682
6201.416016	-90.612183
6202.148438	-90.505348
6202.880859	-91.613991
6203.613281	-92.222198
6204.345703	-91.514488
6205.078125	-89.655884
6205.810547	-85.567177
6206.542969	-85.179192
6207.275391	-88.468155
6208.007813	-88.392448
6208.740234	-90.049072
6209.472656	-90.469353
6210.205078	-91.609695
6210.937500	-92.003136
6211.669922	-91.723991
6212.402344	-90.091293
6213.134766	-89.916206
6213.867188	-89.894394
6214.599609	-90.841042
6215.332031	-91.829239
6216.064453	-92.518509
6216.796875	-92.084305
6217.529297	-91.178558
6218.261719	-89.187263
6218.994141	-87.142555
6219.726563	-89.101822
6220.458984	-91.643898
6221.191406	-91.781258
6221.923828	-91.167366
6222.656250	-91.207817
6223.388672	-91.727463
6224.121094	-91.650063
6224.853516	-90.216026
6225.585938	-90.834038
6226.318359	-91.320930
6227.050781	-90.960953
6227.783203	-88.928024
6228.515625	-90.942474
6229.248047	-91.142410
6229.980469	-90.376030
6230.712891	-91.933495
6231.445313	-93.281631
6232.177734	-90.827881
6232.910156	-88.554695
6233.642578	-87.221977
6234.375000	-88.792076
6235.107422	-91.582199
6235.839844	-90.139008
6236.572266	-90.682045
6237.304688	-91.049713
6238.037109	-92.076248
6238.769531	-92.001778
6239.501953	-87.529045
6240.234375	-86.210152
6240.966797	-90.399666
6241.699219	-91.604729
6242.431641	-91.345970
6243.164063	-91.836975
6243.896484	-91.956726
6244.628906	-92.456795
6245.361328	-92.347298
6246.093750	-90.456047
6246.826172	-92.774338
6247.558594	-93.980148
6248.291016	-95.523849
6249.023438	-94.210770
6249.755859	-92.218201
6250.488281	-92.551086
6251.220703	-93.945679
6251.953125	-92.422394
6252.685547	-89.506218
6253.417969	-90.584686
6254.150391	-93.758652
6254.882813	-89.330345
6255.615234	-86.884865
6256.347656	-90.492523
6257.080078	-93.143532
6257.812500	-92.145630
6258.544922	-89.440742
6259.277344	-90.448044
6260.009766	-90.267662
6260.742188	-89.275871
6261.474609	-88.998940
6262.207031	-89.566399
6262.939453	-90.466644
6263.671875	-90.549522
6264.404297	-89.316048
6265.136719	-90.122581
6265.869141	-88.738533
6266.601563	-87.055252
6267.333984	-85.572815
6268.066406	-86.531952
6268.798828	-89.439720
6269.531250	-91.074249
6270.263672	-92.582779
6270.996094	-93.614037
6271.728516	-93.736496
6272.460938	-92.007568
6273.193359	-86.243546
6273.925781	-85.216095
6274.658203	-89.497093
6275.390625	-92.266319
6276.123047	-94.278595
6276.855469	-92.949356
6277.587891	-92.064819
6278.320313	-92.133652
6279.052734	-94.611130
6279.785156	-94.255333
6280.517578	-93.839905
6281.250000	-93.246880
6281.982422	-93.905846
6282.714844	-95.159767
6283.447266	-94.712128
6284.179688	-95.650406
6284.912109	-94.611954
6285.644531	-94.217918
6286.376953	-93.166275
6287.109375	-92.938873
6287.841797	-92.816429
6288.574219	-90.943039
6289.306641	-89.974312
6290.039063	-92.905792
6290.771484	-93.217384
6291.503906	-91.380478
6292.236328	-88.919052
6292.968750	-87.559776
6293.701172	-88.843727
6294.433594	-88.824829
6295.166016	-87.866554
6295.898438	-86.203087
6296.630859	-87.241943
6297.363281	-87.650002
6298.095703	-88.007782
6298.828125	-89.716545
6299.560547	-89.166359
6300.292969	-87.620377
6301.025391	-87.538322
6301.757813	-89.178665
6302.490234	-91.202141
6303.222656	-93.896645
6303.955078	-93.913177
6304.687500	-92.840088
6305.419922	-93.073296
6306.152344	-92.258659
6306.884766	-87.017342
6307.617188	-85.226486
6308.349609	-88.754692
6309.082031	-90.798714
6309.814453	-92.132759
6310.546875	-93.510399
6311.279297	-92.635811
6312.011719	-92.697548
6312.744141	-94.371033
6313.476563	-94.652573
6314.208984	-93.425659
6314.941406	-92.644814
6315.673828	-94.388779
6316.406250	-95.582375
6317.138672	-95.222412
6317.871094	-95.361389
6318.603516	-95.478249
6319.335938	-93.991043
6320.068359	-92.794533
6320.800781	-90.616707
6321.533203	-92.151474
6322.265625	-91.728905
6322.998047	-92.348183
6323.730469	-93.317848
6324.462891	-91.471741
6325.195313	-90.477791
6325.927734	-90.474686
6326.660156	-88.126343
6327.392578	-89.774223
6328.125000	-90.212975
6328.857422	-89.923126
6329.589844	-89.174774
6330.322266	-91.558540
6331.054688	-91.185509
6331.787109	-91.169868
6332.519531	-91.666779
6333.251953	-91.814178
6333.984375	-90.278130
6334.716797	-89.494606
6335.449219	-90.331146
6336.181641	-90.678017
6336.914063	-90.945183
6337.646484	-91.254059
6338.378906	-91.369926
6339.111328	-92.482674
6339.843750	-92.939926
6340.576172	-91.853882
6341.308594	-87.791893
6342.041016	-89.893005
6342.773438	-92.905861
6343.505859	-93.921448
6344.238281	-93.030434
6344.970703	-92.682945
6345.703125	-91.366920
6346.435547	-91.357353
6347.167969	-89.460022
6347.900391	-90.770752
6348.632813	-90.247894
6349.365234	-91.118927
6350.097656	-94.133934
6350.830078	-93.432121
6351.562500	-92.666534
6352.294922	-92.290276
6353.027344	-91.650826
6353.759766	-87.681900
6354.492188	-87.433250
6355.224609	-89.535889
6355.957031	-92.467674
6356.689453	-92.570419
6357.421875	-90.212029
6358.154297	-89.036880
6358.886719	-90.971703
6359.619141	-90.969864
6360.351563	-88.932045
6361.083984	-90.938362
6361.816406	-90.302185
6362.548828	-87.810417
6363.281250	-88.666885
6364.013672	-90.353180
6364.746094	-89.856750
6365.478516	-89.991127
6366.210938	-89.857666
6366.943359	-89.205338
6367.675781	-87.346466
6368.408203	-81.318802
6369.140625	-81.534904
6369.873047	-83.438942
6370.605469	-82.410934
6371.337891	-84.111084
6372.070313	-85.939537
6372.802734	-89.388756
6373.535156	-89.305580
6374.267578	-83.856606
6375.000000	-81.928642
6375.732422	-88.543266
6376.464844	-91.187347
6377.197266	-91.622375
6377.929688	-93.476334
6378.662109	-93.394737
6379.394531	-93.694862
6380.126953	-94.135887
6380.859375	-90.668266
6381.591797	-89.559006
6382.324219	-89.756393
6383.056641	-91.302139
6383.789063	-93.677475
6384.521484	-93.135078
6385.253906	-93.171036
6385.986328	-94.467361
6386.718750	-92.007248
6387.451172	-91.602257
6388.183594	-89.953735
6388.916016	-90.842255
6389.648438	-92.223457
6390.380859	-90.658981
6391.113281	-89.033478
6391.845703	-91.879242
6392.578125	-90.774712
6393.310547	-91.466438
6394.042969	-89.315681
6394.775391	-88.905983
6395.507813	-89.897346
6396.240234	-90.034744
6396.972656	-91.040192
6397.705078	-92.666405
6398.437500	-90.731056
6399.169922	-89.078133
6399.902344	-90.511551
6400.634766	-90.003838
6401.367188	-91.111855
6402.099609	-90.332397
6402.832031	-87.102226
6403.564453	-88.963547
6404.296875	-89.843742
6405.029297	-90.334534
6405.761719	-92.095116
6406.494141	-92.237190
6407.226563	-90.369400
6407.958984	-89.370934
6408.691406	-87.394035
6409.423828	-90.776764
6410.156250	-90.897514
6410.888672	-90.628830
6411.621094	-90.722832
6412.353516	-90.896965
6413.085938	-92.556122
6413.818359	-93.617287
6414.550781	-91.309105
6415.283203	-90.895065
6416.015625	-88.898201
6416.748047	-89.530884
6417.480469	-90.509521
6418.212891	-90.797539
6418.945313	-90.492165
6419.677734	-91.734268
6420.410156	-89.376694
6421.142578	-88.282585
6421.875000	-90.314865
6422.607422	-93.713913
6423.339844	-91.978920
6424.072266	-90.562561
6424.804688	-91.060905
6425.537109	-92.430382
6426.269531	-94.516609
6427.001953	-90.683144
6427.734375	-88.712822
6428.466797	-88.891479
6429.199219	-88.341873
6429.931641	-86.912941
6430.664063	-87.780785
6431.396484	-88.496010
6432.128906	-88.901672
6432.861328	-87.491959
6433.593750	-87.332375
6434.326172	-87.592720
6435.058594	-88.572426
6435.791016	-88.505920
6436.523438	-87.213692
6437.255859	-87.421608
6437.988281	-90.466042
6438.720703	-92.212608
6439.453125	-90.772942
6440.185547	-90.020203
6440.917969	-90.241081
6441.650391	-86.527008
6442.382813	-83.341209
6443.115234	-86.077438
6443.847656	-90.287720
6444.580078	-91.331192
6445.312500	-92.353088
6446.044922	-93.340607
6446.777344	-95.455078
6447.509766	-95.898308
6448.242188	-93.170219
6448.974609	-94.514000
6449.707031	-91.087997
6450.439453	-91.061462
6451.171875	-91.577736
6451.904297	-91.550812
6452.636719	-91.352570
6453.369141	-90.556473
6454.101563	-88.450851
6454.833984	-88.429199
6455.566406	-88.153549
6456.298828	-90.862053
6457.031250	-92.686531
6457.763672	-92.465599
6458.496094	-92.320999
6459.228516	-91.118858
6459.960938	-91.242691
6460.693359	-91.083794
6461.425781	-90.567375
6462.158203	-91.392952
6462.890625	-91.592125
6463.623047	-89.099297
6464.355469	-87.333832
6465.087891	-87.145599
6465.820313	-89.841034
6466.552734	-89.892448
6467.285156	-87.994438
6468.017578	-87.939369
6468.750000	-87.645767
6469.482422	-87.333733
6470.214844	-86.484886
6470.947266	-85.093933
6471.679688	-86.941025
6472.412109	-89.719193
6473.144531	-90.113243
6473.876953	-90.847420
6474.609375	-89.702568
6475.341797	-84.344994
6476.074219	-81.558830
6476.806641	-83.960953
6477.539063	-87.351822
6478.271484	-90.306740
6479.003906	-92.360168
6479.736328	-90.006302
6480.468750	-90.818230
6481.201172	-91.618980
6481.933594	-91.797966
6482.666016	-92.861069
6483.398438	-93.666298
6484.130859	-93.091324
6484.863281	-94.894760
6485.595703	-95.077980
6486.328125	-94.005074
6487.060547	-93.325470
6487.792969	-90.114555
6488.525391	-89.364708
6489.257813	-88.217247
6489.990234	-90.231575
6490.722656	-91.888985
6491.455078	-91.126129
6492.187500	-89.897446
6492.919922	-90.180122
6493.652344	-90.762939
6494.384766	-92.708656
6495.117188	-88.135368
6495.849609	-87.716423
6496.582031	-90.438362
6497.314453	-89.192268
6498.046875	-86.881210
6498.779297	-86.333809
6499.511719	-89.434402
6500.244141	-91.283066
6500.976563	-90.865921
6501.708984	-88.229225
6502.441406	-88.331329
6503.173828	-90.009697
6503.906250	-87.244606
6504.638672	-87.160248
6505.371094	-88.532104
6506.103516	-89.580833
6506.835938	-93.241455
6507.568359	-92.999100
6508.300781	-95.433479
6509.033203	-88.596634
